10,"SELECT TOP # gsi.z, gsl.oiii_#_flux, gsl.oiii_#_flux_err, gsl.nii_#_flux, gsl.nii_#_flux_err, gsl.h_alpha_flux, gsl.h_alpha_flux_err, gsl.h_beta_flux, gsl.h_beta_flux_err, p.objid, p.ra, p.dec, p.petror9#_r, p.dered_z, p.dered_r, p.dered_g   FROM Galaxy as p    JOIN galSpecLine AS gsl ON p.specobjid = gsl.specobjid    JOIN galSpecInfo AS gsi ON p.specobjid = gsi.specobjid WHERE   gsl.oiii_#_flux > # AND gsl.nii_#_flux > # AND gsl.h_alpha_flux > # AND gsl.h_beta_flux > # AND gsl.oiii_#_flux/gsl.oiii_#_flux_err > # AND gsl.nii_#_flux/gsl.nii_#_flux_err > #          AND gsl.h_alpha_flux/gsl.h_alpha_flux_err > # AND gsl.h_beta_flux/gsl.h_beta_flux_err > # AND gsi.z BETWEEN # AND # AND (p.dered_g-p.dered_r) > #"
2019-05-05 13:54:00,2
2019-05-05 13:59:00,3
2019-05-05 14:00:00,3
2019-05-05 14:06:00,1
2019-05-05 14:07:00,1
