6,"select name, type, description from DBObjects where  type in (&&&,&&&) and access=&&& and UPPER(name) like &&&"
2019-05-05 01:43:00,1
2019-05-05 06:01:00,1
2019-05-05 14:55:00,2
2019-05-05 17:43:00,1
2019-05-05 18:38:00,1
