5,"select *   from dbo.MillenniumParticlesPosVel(#,&&&)"
2019-05-05 12:31:00,1
2019-05-05 16:08:00,1
2019-05-05 16:57:00,1
2019-05-05 17:55:00,1
2019-05-05 18:09:00,1
