27,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-05-05 00:18:00,1
2019-05-05 00:57:00,1
2019-05-05 01:06:00,1
2019-05-05 01:15:00,1
2019-05-05 01:37:00,2
2019-05-05 02:02:00,1
2019-05-05 02:08:00,1
2019-05-05 02:21:00,1
2019-05-05 02:33:00,1
2019-05-05 02:38:00,1
2019-05-05 02:45:00,1
2019-05-05 02:46:00,2
2019-05-05 03:09:00,1
2019-05-05 03:21:00,1
2019-05-05 03:31:00,1
2019-05-05 14:39:00,1
2019-05-05 15:40:00,1
2019-05-05 16:36:00,1
2019-05-05 16:38:00,1
2019-05-05 20:48:00,1
2019-05-05 21:33:00,1
2019-05-05 21:34:00,1
2019-05-05 22:08:00,1
2019-05-05 22:38:00,1
2019-05-05 22:41:00,1
