1,"select p.objid, p.ra, p.dec from photoobj p, specobj s, dbo.fgetNearByObjEq(#,+#,#) n where p.objid=s.bestobjid and p.objid=n.objid and (s.class = &&&)"
2019-05-05 14:59:00,1
