120,select distinct parent from DBViewCols where viewname=&&&
2019-10-24 00:25:00,2
2019-10-24 00:26:00,5
2019-10-24 00:29:00,6
2019-10-24 00:30:00,2
2019-10-24 00:43:00,1
2019-10-24 00:44:00,5
2019-10-24 00:45:00,1
2019-10-24 01:29:00,1
2019-10-24 01:30:00,2
2019-10-24 01:32:00,4
2019-10-24 01:33:00,7
2019-10-24 01:40:00,7
2019-10-24 01:41:00,2
2019-10-24 02:04:00,4
2019-10-24 02:05:00,1
2019-10-24 02:07:00,3
2019-10-24 02:08:00,5
2019-10-24 02:09:00,2
2019-10-24 02:42:00,4
2019-10-24 02:44:00,2
2019-10-24 02:45:00,4
2019-10-24 03:03:00,1
2019-10-24 03:04:00,2
2019-10-24 03:05:00,2
2019-10-24 03:21:00,1
2019-10-24 06:35:00,1
2019-10-24 06:38:00,2
2019-10-24 06:45:00,1
2019-10-24 06:55:00,4
2019-10-24 07:02:00,1
2019-10-24 08:08:00,1
2019-10-24 08:20:00,1
2019-10-24 08:22:00,1
2019-10-24 09:54:00,1
2019-10-24 10:16:00,2
2019-10-24 10:36:00,2
2019-10-24 10:37:00,1
2019-10-24 11:07:00,2
2019-10-24 11:54:00,1
2019-10-24 13:01:00,1
2019-10-24 15:04:00,1
2019-10-24 15:10:00,1
2019-10-24 15:11:00,1
2019-10-24 16:30:00,1
2019-10-24 16:32:00,4
2019-10-24 16:38:00,3
2019-10-24 16:43:00,4
2019-10-24 19:44:00,1
2019-10-24 21:19:00,1
2019-10-24 22:42:00,4
2019-10-24 23:52:00,1
