349,select * from fDocFunctionParams(&&&)
2019-10-24 00:06:00,2
2019-10-24 00:10:00,2
2019-10-24 00:11:00,9
2019-10-24 00:12:00,5
2019-10-24 00:13:00,6
2019-10-24 00:14:00,4
2019-10-24 00:15:00,6
2019-10-24 00:16:00,3
2019-10-24 00:34:00,2
2019-10-24 01:01:00,1
2019-10-24 01:02:00,7
2019-10-24 01:03:00,6
2019-10-24 01:04:00,5
2019-10-24 01:05:00,4
2019-10-24 01:06:00,8
2019-10-24 01:07:00,8
2019-10-24 01:08:00,7
2019-10-24 01:09:00,7
2019-10-24 01:10:00,5
2019-10-24 01:15:00,3
2019-10-24 01:47:00,7
2019-10-24 01:53:00,1
2019-10-24 01:56:00,5
2019-10-24 01:57:00,5
2019-10-24 01:58:00,5
2019-10-24 01:59:00,1
2019-10-24 02:20:00,5
2019-10-24 02:21:00,9
2019-10-24 02:22:00,9
2019-10-24 02:23:00,7
2019-10-24 02:24:00,5
2019-10-24 02:25:00,2
2019-10-24 02:55:00,1
2019-10-24 02:56:00,6
2019-10-24 02:57:00,5
2019-10-24 02:58:00,5
2019-10-24 02:59:00,5
2019-10-24 03:00:00,1
2019-10-24 03:06:00,3
2019-10-24 03:13:00,7
2019-10-24 03:14:00,4
2019-10-24 03:15:00,7
2019-10-24 03:16:00,5
2019-10-24 03:17:00,1
2019-10-24 03:26:00,6
2019-10-24 03:27:00,7
2019-10-24 03:30:00,3
2019-10-24 03:31:00,7
2019-10-24 04:15:00,1
2019-10-24 04:28:00,1
2019-10-24 05:34:00,3
2019-10-24 05:52:00,1
2019-10-24 05:57:00,2
2019-10-24 06:07:00,1
2019-10-24 06:15:00,4
2019-10-24 06:31:00,3
2019-10-24 06:57:00,3
2019-10-24 07:12:00,2
2019-10-24 07:20:00,1
2019-10-24 09:29:00,1
2019-10-24 09:41:00,5
2019-10-24 09:45:00,2
2019-10-24 10:36:00,14
2019-10-24 10:37:00,20
2019-10-24 10:38:00,4
2019-10-24 10:59:00,1
2019-10-24 11:13:00,1
2019-10-24 12:14:00,3
2019-10-24 12:23:00,3
2019-10-24 13:59:00,2
2019-10-24 14:26:00,2
2019-10-24 15:04:00,2
2019-10-24 15:06:00,1
2019-10-24 15:18:00,1
2019-10-24 15:25:00,2
2019-10-24 15:46:00,2
2019-10-24 16:07:00,1
2019-10-24 16:21:00,1
2019-10-24 17:00:00,3
2019-10-24 17:42:00,2
2019-10-24 17:47:00,1
2019-10-24 18:01:00,1
2019-10-24 19:14:00,2
2019-10-24 19:43:00,3
2019-10-24 19:55:00,1
2019-10-24 20:23:00,1
2019-10-24 20:58:00,3
2019-10-24 21:11:00,2
2019-10-24 21:21:00,1
2019-10-24 22:18:00,1
2019-10-24 23:03:00,2
2019-10-24 23:29:00,2
