264,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-10-24 09:57:00,2
2019-10-24 09:59:00,2
2019-10-24 10:00:00,2
2019-10-24 10:01:00,2
2019-10-24 10:02:00,2
2019-10-24 10:03:00,2
2019-10-24 10:04:00,2
2019-10-24 10:05:00,4
2019-10-24 10:06:00,2
2019-10-24 10:07:00,2
2019-10-24 10:08:00,2
2019-10-24 10:09:00,2
2019-10-24 10:11:00,2
2019-10-24 10:12:00,2
2019-10-24 10:14:00,2
2019-10-24 10:15:00,2
2019-10-24 10:17:00,2
2019-10-24 10:18:00,2
2019-10-24 10:39:00,2
2019-10-24 10:40:00,2
2019-10-24 10:41:00,2
2019-10-24 10:42:00,2
2019-10-24 10:53:00,2
2019-10-24 10:55:00,2
2019-10-24 10:56:00,2
2019-10-24 10:58:00,2
2019-10-24 10:59:00,4
2019-10-24 11:01:00,2
2019-10-24 11:03:00,2
2019-10-24 11:05:00,2
2019-10-24 11:10:00,2
2019-10-24 11:11:00,2
2019-10-24 11:12:00,2
2019-10-24 11:13:00,2
2019-10-24 11:45:00,10
2019-10-24 11:46:00,2
2019-10-24 11:47:00,8
2019-10-24 11:48:00,4
2019-10-24 11:49:00,6
2019-10-24 11:50:00,6
2019-10-24 11:51:00,4
2019-10-24 12:05:00,2
2019-10-24 12:11:00,2
2019-10-24 12:16:00,2
2019-10-24 12:26:00,2
2019-10-24 13:27:00,1
2019-10-24 13:28:00,1
2019-10-24 13:29:00,2
2019-10-24 13:30:00,2
2019-10-24 13:32:00,2
2019-10-24 14:06:00,10
2019-10-24 14:07:00,2
2019-10-24 14:08:00,14
2019-10-24 14:09:00,4
2019-10-24 14:10:00,2
2019-10-24 14:13:00,4
2019-10-24 14:14:00,7
2019-10-24 14:15:00,10
2019-10-24 14:16:00,3
2019-10-24 14:17:00,7
2019-10-24 14:19:00,5
2019-10-24 14:20:00,6
2019-10-24 14:21:00,1
2019-10-24 14:22:00,11
2019-10-24 14:23:00,6
2019-10-24 14:24:00,4
2019-10-24 14:25:00,8
2019-10-24 14:26:00,6
2019-10-24 14:27:00,2
2019-10-24 14:29:00,2
2019-10-24 22:25:00,2
2019-10-24 22:38:00,2
2019-10-24 23:09:00,2
2019-10-24 23:10:00,2
2019-10-24 23:11:00,2
2019-10-24 23:12:00,2
2019-10-24 23:17:00,6
2019-10-24 23:18:00,4
