116,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-10-24 02:00:00,1
2019-10-24 02:08:00,2
2019-10-24 02:14:00,22
2019-10-24 02:35:00,1
2019-10-24 02:56:00,1
2019-10-24 07:46:00,2
2019-10-24 07:47:00,2
2019-10-24 07:48:00,1
2019-10-24 07:49:00,2
2019-10-24 07:50:00,2
2019-10-24 07:51:00,3
2019-10-24 07:52:00,2
2019-10-24 07:53:00,1
2019-10-24 07:54:00,3
2019-10-24 07:55:00,6
2019-10-24 07:56:00,5
2019-10-24 07:57:00,1
2019-10-24 07:58:00,3
2019-10-24 07:59:00,6
2019-10-24 08:00:00,1
2019-10-24 16:05:00,1
2019-10-24 17:27:00,1
2019-10-24 18:10:00,1
2019-10-24 18:35:00,1
2019-10-24 18:39:00,1
2019-10-24 19:01:00,1
2019-10-24 19:02:00,1
2019-10-24 19:08:00,1
2019-10-24 19:10:00,1
2019-10-24 19:12:00,1
2019-10-24 19:40:00,4
2019-10-24 20:04:00,1
2019-10-24 21:02:00,1
2019-10-24 21:10:00,1
2019-10-24 21:16:00,1
2019-10-24 21:47:00,1
2019-10-24 21:50:00,1
2019-10-24 21:52:00,2
2019-10-24 21:59:00,1
2019-10-24 22:05:00,2
2019-10-24 22:06:00,1
2019-10-24 22:10:00,1
2019-10-24 22:37:00,1
2019-10-24 22:40:00,3
2019-10-24 22:41:00,8
2019-10-24 22:42:00,7
2019-10-24 23:29:00,1
2019-10-24 23:38:00,1
2019-10-24 23:56:00,1
