81,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-10-24 00:03:00,1
2019-10-24 00:05:00,1
2019-10-24 00:08:00,1
2019-10-24 00:09:00,1
2019-10-24 00:12:00,1
2019-10-24 00:14:00,1
2019-10-24 00:17:00,1
2019-10-24 00:19:00,1
2019-10-24 00:21:00,1
2019-10-24 00:23:00,1
2019-10-24 00:25:00,1
2019-10-24 00:28:00,1
2019-10-24 00:30:00,1
2019-10-24 00:31:00,1
2019-10-24 00:34:00,1
2019-10-24 00:37:00,1
2019-10-24 00:38:00,1
2019-10-24 00:41:00,1
2019-10-24 00:42:00,1
2019-10-24 00:44:00,1
2019-10-24 00:46:00,1
2019-10-24 00:49:00,1
2019-10-24 04:50:00,1
2019-10-24 04:51:00,1
2019-10-24 04:53:00,1
2019-10-24 04:56:00,1
2019-10-24 04:58:00,1
2019-10-24 04:59:00,1
2019-10-24 05:00:00,1
2019-10-24 05:04:00,1
2019-10-24 05:05:00,1
2019-10-24 05:07:00,1
2019-10-24 05:09:00,1
2019-10-24 05:12:00,1
2019-10-24 05:16:00,1
2019-10-24 05:23:00,1
2019-10-24 05:26:00,1
2019-10-24 05:33:00,1
2019-10-24 05:36:00,1
2019-10-24 05:45:00,1
2019-10-24 05:47:00,1
2019-10-24 05:49:00,1
2019-10-24 05:50:00,1
2019-10-24 05:53:00,1
2019-10-24 05:56:00,1
2019-10-24 05:58:00,1
2019-10-24 05:59:00,1
2019-10-24 06:01:00,1
2019-10-24 06:03:00,1
2019-10-24 06:05:00,1
2019-10-24 06:07:00,1
2019-10-24 06:11:00,1
2019-10-24 06:14:00,1
2019-10-24 06:15:00,1
2019-10-24 06:23:00,1
2019-10-24 06:26:00,1
2019-10-24 06:35:00,1
2019-10-24 06:44:00,2
2019-10-24 06:49:00,1
2019-10-24 06:57:00,1
2019-10-24 06:59:00,1
2019-10-24 07:06:00,1
2019-10-24 07:14:00,1
2019-10-24 07:17:00,1
2019-10-24 07:19:00,1
2019-10-24 07:28:00,1
2019-10-24 07:30:00,1
2019-10-24 07:37:00,1
2019-10-24 07:47:00,1
2019-10-24 07:48:00,2
2019-10-24 07:50:00,1
2019-10-24 07:51:00,1
2019-10-24 07:59:00,2
2019-10-24 08:00:00,1
2019-10-24 08:02:00,1
2019-10-24 08:09:00,2
2019-10-24 08:10:00,1
