694,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-10-24 00:00:00,8
2019-10-24 00:02:00,1
2019-10-24 00:04:00,1
2019-10-24 00:06:00,2
2019-10-24 00:08:00,1
2019-10-24 00:10:00,1
2019-10-24 00:12:00,1
2019-10-24 00:13:00,1
2019-10-24 00:15:00,1
2019-10-24 00:17:00,1
2019-10-24 00:19:00,1
2019-10-24 00:21:00,1
2019-10-24 00:23:00,1
2019-10-24 00:25:00,10
2019-10-24 00:26:00,11
2019-10-24 00:27:00,6
2019-10-24 00:29:00,2
2019-10-24 00:31:00,2
2019-10-24 00:32:00,2
2019-10-24 00:34:00,1
2019-10-24 00:36:00,1
2019-10-24 00:38:00,10
2019-10-24 00:40:00,1
2019-10-24 00:42:00,1
2019-10-24 00:47:00,1
2019-10-24 00:54:00,2
2019-10-24 00:56:00,1
2019-10-24 00:58:00,1
2019-10-24 01:00:00,2
2019-10-24 01:01:00,6
2019-10-24 01:03:00,1
2019-10-24 01:05:00,2
2019-10-24 01:10:00,8
2019-10-24 01:11:00,3
2019-10-24 01:12:00,1
2019-10-24 01:14:00,1
2019-10-24 01:16:00,2
2019-10-24 01:18:00,1
2019-10-24 01:20:00,1
2019-10-24 01:22:00,11
2019-10-24 01:24:00,1
2019-10-24 01:26:00,1
2019-10-24 01:28:00,1
2019-10-24 01:33:00,1
2019-10-24 01:35:00,1
2019-10-24 01:39:00,1
2019-10-24 01:41:00,1
2019-10-24 01:46:00,1
2019-10-24 01:50:00,1
2019-10-24 01:52:00,1
2019-10-24 01:54:00,2
2019-10-24 01:57:00,1
2019-10-24 01:59:00,1
2019-10-24 02:01:00,1
2019-10-24 02:04:00,1
2019-10-24 02:06:00,1
2019-10-24 02:11:00,1
2019-10-24 02:13:00,2
2019-10-24 02:17:00,1
2019-10-24 02:21:00,1
2019-10-24 02:26:00,1
2019-10-24 02:28:00,1
2019-10-24 02:30:00,1
2019-10-24 02:34:00,1
2019-10-24 02:37:00,1
2019-10-24 02:40:00,1
2019-10-24 02:44:00,1
2019-10-24 02:51:00,1
2019-10-24 02:53:00,2
2019-10-24 02:55:00,1
2019-10-24 02:57:00,1
2019-10-24 03:00:00,1
2019-10-24 03:02:00,1
2019-10-24 03:03:00,1
2019-10-24 03:08:00,1
2019-10-24 03:13:00,1
2019-10-24 03:17:00,1
2019-10-24 03:18:00,1
2019-10-24 03:20:00,1
2019-10-24 03:24:00,1
2019-10-24 03:26:00,4
2019-10-24 03:28:00,2
2019-10-24 03:30:00,3
2019-10-24 03:32:00,1
2019-10-24 03:34:00,2
2019-10-24 03:36:00,1
2019-10-24 03:38:00,2
2019-10-24 03:40:00,1
2019-10-24 03:42:00,4
2019-10-24 03:44:00,2
2019-10-24 03:47:00,1
2019-10-24 03:49:00,1
2019-10-24 03:52:00,2
2019-10-24 03:53:00,2
2019-10-24 03:55:00,2
2019-10-24 03:57:00,2
2019-10-24 03:59:00,1
2019-10-24 04:01:00,1
2019-10-24 04:03:00,1
2019-10-24 04:05:00,4
2019-10-24 04:07:00,1
2019-10-24 04:09:00,4
2019-10-24 04:11:00,3
2019-10-24 04:12:00,10
2019-10-24 04:13:00,11
2019-10-24 04:14:00,9
2019-10-24 04:15:00,10
2019-10-24 04:16:00,10
2019-10-24 04:17:00,4
2019-10-24 04:19:00,1
2019-10-24 04:21:00,7
2019-10-24 04:25:00,1
2019-10-24 04:27:00,3
2019-10-24 04:28:00,2
2019-10-24 04:29:00,1
2019-10-24 04:30:00,2
2019-10-24 04:31:00,1
2019-10-24 04:33:00,1
2019-10-24 04:35:00,2
2019-10-24 04:36:00,4
2019-10-24 04:38:00,1
2019-10-24 04:40:00,1
2019-10-24 04:41:00,1
2019-10-24 04:43:00,1
2019-10-24 04:45:00,1
2019-10-24 04:47:00,3
2019-10-24 04:49:00,1
2019-10-24 04:50:00,8
2019-10-24 04:52:00,1
2019-10-24 04:54:00,3
2019-10-24 04:56:00,2
2019-10-24 04:58:00,1
2019-10-24 05:00:00,5
2019-10-24 05:02:00,5
2019-10-24 05:03:00,3
2019-10-24 05:05:00,2
2019-10-24 05:14:00,1
2019-10-24 05:19:00,2
2019-10-24 05:23:00,1
2019-10-24 05:28:00,1
2019-10-24 05:33:00,1
2019-10-24 05:37:00,2
2019-10-24 05:42:00,6
2019-10-24 05:44:00,1
2019-10-24 05:51:00,1
2019-10-24 05:56:00,1
2019-10-24 06:00:00,1
2019-10-24 06:16:00,1
2019-10-24 06:18:00,1
2019-10-24 06:22:00,1
2019-10-24 06:26:00,1
2019-10-24 06:27:00,3
2019-10-24 06:29:00,1
2019-10-24 06:31:00,1
2019-10-24 06:32:00,1
2019-10-24 06:34:00,4
2019-10-24 06:35:00,9
2019-10-24 06:37:00,1
2019-10-24 06:38:00,5
2019-10-24 06:44:00,5
2019-10-24 06:46:00,1
2019-10-24 06:48:00,1
2019-10-24 06:50:00,1
2019-10-24 06:54:00,1
2019-10-24 06:57:00,3
2019-10-24 06:59:00,2
2019-10-24 07:04:00,1
2019-10-24 07:08:00,1
2019-10-24 07:13:00,3
2019-10-24 07:18:00,1
2019-10-24 07:23:00,1
2019-10-24 07:27:00,1
2019-10-24 07:32:00,2
2019-10-24 07:36:00,1
2019-10-24 07:37:00,1
2019-10-24 07:41:00,1
2019-10-24 07:46:00,2
2019-10-24 07:58:00,1
2019-10-24 08:02:00,3
2019-10-24 08:07:00,3
2019-10-24 08:12:00,1
2019-10-24 08:16:00,1
2019-10-24 08:18:00,1
2019-10-24 08:20:00,1
2019-10-24 08:27:00,1
2019-10-24 08:32:00,1
2019-10-24 08:39:00,1
2019-10-24 08:49:00,1
2019-10-24 08:51:00,1
2019-10-24 08:58:00,1
2019-10-24 09:02:00,1
2019-10-24 09:07:00,1
2019-10-24 09:11:00,1
2019-10-24 09:19:00,1
2019-10-24 09:26:00,1
2019-10-24 09:28:00,1
2019-10-24 09:32:00,1
2019-10-24 09:34:00,1
2019-10-24 09:39:00,1
2019-10-24 09:43:00,1
2019-10-24 09:47:00,2
2019-10-24 09:52:00,1
2019-10-24 09:57:00,1
2019-10-24 09:59:00,1
2019-10-24 10:06:00,1
2019-10-24 10:10:00,1
2019-10-24 10:12:00,1
2019-10-24 10:14:00,1
2019-10-24 10:18:00,1
2019-10-24 10:23:00,1
2019-10-24 10:30:00,1
2019-10-24 10:35:00,1
2019-10-24 10:42:00,1
2019-10-24 10:50:00,1
2019-10-24 10:57:00,1
2019-10-24 11:04:00,1
2019-10-24 11:17:00,1
2019-10-24 11:23:00,1
2019-10-24 11:28:00,1
2019-10-24 11:30:00,1
2019-10-24 11:38:00,1
2019-10-24 11:40:00,1
2019-10-24 11:42:00,1
2019-10-24 11:46:00,1
2019-10-24 11:53:00,1
2019-10-24 11:58:00,1
2019-10-24 12:07:00,2
2019-10-24 12:11:00,1
2019-10-24 12:13:00,2
2019-10-24 12:18:00,1
2019-10-24 12:22:00,1
2019-10-24 12:24:00,1
2019-10-24 12:26:00,1
2019-10-24 12:31:00,1
2019-10-24 12:35:00,1
2019-10-24 12:40:00,2
2019-10-24 12:42:00,1
2019-10-24 12:44:00,1
