2,"SELECT     m.EVCC, m.RA AS ra1, m.Dec AS dec1,     n.specObjID, n.distance,     o.ra AS ra2, o.dec AS dec2, o.bpt as bpt into mydb.evcc_elports from MyDB.EVCC AS m     OUTER APPLY dbo.fGetNearestSpecObjEq( m.RA, m.Dec, #) AS n     LEFT JOIN emissionLinesPort AS o ON n.specObjID=o.specObjID"
2019-05-09 10:21:00,2
