53,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-05-09 00:25:00,2
2019-05-09 06:35:00,3
2019-05-09 06:40:00,3
2019-05-09 07:05:00,1
2019-05-09 07:35:00,2
2019-05-09 07:40:00,1
2019-05-09 09:05:00,1
2019-05-09 09:35:00,4
2019-05-09 09:40:00,1
2019-05-09 10:05:00,1
2019-05-09 10:10:00,1
2019-05-09 10:15:00,5
2019-05-09 10:20:00,3
2019-05-09 11:05:00,2
2019-05-09 11:10:00,1
2019-05-09 11:15:00,1
2019-05-09 11:20:00,1
2019-05-09 12:15:00,3
2019-05-09 12:20:00,1
2019-05-09 13:35:00,2
2019-05-09 13:40:00,2
2019-05-09 14:33:00,1
2019-05-09 14:35:00,1
2019-05-09 14:36:00,1
2019-05-09 15:35:00,1
2019-05-09 17:05:00,2
2019-05-09 17:10:00,1
2019-05-09 21:35:00,2
2019-05-09 21:40:00,2
2019-05-09 22:05:00,1
