2,"SELECT TOP #  s.plate,s.mjd,s.fiberid  FROM ..SpecObj as s  JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID  WHERE s.z > .# AND s.zWarning = # AND (s.class = &&& OR s.class = &&&) AND s.z < .#"
2019-05-09 02:22:00,1
2019-05-09 02:23:00,1
