597,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-05-09 00:05:00,6
2019-05-09 00:09:00,3
2019-05-09 00:20:00,3
2019-05-09 00:21:00,6
2019-05-09 00:28:00,3
2019-05-09 00:31:00,3
2019-05-09 00:38:00,3
2019-05-09 00:39:00,3
2019-05-09 00:41:00,6
2019-05-09 00:42:00,3
2019-05-09 01:07:00,3
2019-05-09 01:08:00,12
2019-05-09 01:09:00,6
2019-05-09 01:12:00,6
2019-05-09 01:27:00,3
2019-05-09 01:32:00,3
2019-05-09 01:33:00,3
2019-05-09 01:48:00,3
2019-05-09 01:50:00,3
2019-05-09 01:58:00,6
2019-05-09 01:59:00,1
2019-05-09 02:05:00,3
2019-05-09 02:08:00,3
2019-05-09 02:09:00,9
2019-05-09 02:10:00,9
2019-05-09 02:11:00,12
2019-05-09 02:12:00,15
2019-05-09 02:13:00,6
2019-05-09 02:14:00,6
2019-05-09 02:24:00,3
2019-05-09 02:27:00,3
2019-05-09 02:37:00,3
2019-05-09 02:55:00,6
2019-05-09 02:59:00,3
2019-05-09 03:01:00,3
2019-05-09 03:14:00,2
2019-05-09 03:19:00,3
2019-05-09 03:21:00,3
2019-05-09 03:23:00,3
2019-05-09 03:25:00,3
2019-05-09 03:28:00,3
2019-05-09 03:32:00,3
2019-05-09 03:33:00,3
2019-05-09 03:34:00,3
2019-05-09 03:38:00,3
2019-05-09 04:04:00,3
2019-05-09 04:06:00,6
2019-05-09 04:09:00,3
2019-05-09 04:42:00,3
2019-05-09 04:45:00,3
2019-05-09 05:10:00,3
2019-05-09 05:18:00,3
2019-05-09 05:29:00,6
2019-05-09 05:40:00,6
2019-05-09 05:48:00,3
2019-05-09 05:50:00,3
2019-05-09 06:00:00,3
2019-05-09 06:02:00,3
2019-05-09 06:42:00,3
2019-05-09 06:46:00,3
2019-05-09 06:53:00,3
2019-05-09 06:59:00,3
2019-05-09 07:05:00,6
2019-05-09 07:06:00,9
2019-05-09 07:09:00,3
2019-05-09 07:11:00,3
2019-05-09 07:22:00,3
2019-05-09 07:29:00,3
2019-05-09 08:05:00,4
2019-05-09 08:06:00,3
2019-05-09 08:48:00,3
2019-05-09 09:09:00,3
2019-05-09 09:30:00,3
2019-05-09 09:33:00,3
2019-05-09 09:38:00,3
2019-05-09 09:42:00,6
2019-05-09 10:12:00,3
2019-05-09 10:14:00,3
2019-05-09 10:32:00,3
2019-05-09 10:38:00,3
2019-05-09 10:45:00,3
2019-05-09 10:47:00,3
2019-05-09 11:09:00,3
2019-05-09 11:10:00,3
2019-05-09 11:12:00,3
2019-05-09 11:19:00,3
2019-05-09 11:22:00,3
2019-05-09 11:24:00,3
2019-05-09 11:26:00,1
2019-05-09 11:27:00,1
2019-05-09 11:32:00,1
2019-05-09 11:56:00,8
2019-05-09 11:57:00,6
2019-05-09 12:16:00,3
2019-05-09 12:28:00,3
2019-05-09 12:31:00,3
2019-05-09 12:32:00,3
2019-05-09 12:36:00,3
2019-05-09 12:40:00,3
2019-05-09 12:46:00,3
2019-05-09 12:56:00,3
2019-05-09 13:14:00,3
2019-05-09 13:18:00,3
2019-05-09 13:19:00,3
2019-05-09 13:22:00,3
2019-05-09 13:30:00,3
2019-05-09 14:14:00,3
2019-05-09 14:27:00,3
2019-05-09 14:47:00,3
2019-05-09 14:50:00,3
2019-05-09 15:03:00,9
2019-05-09 15:08:00,3
2019-05-09 15:16:00,3
2019-05-09 15:49:00,9
2019-05-09 15:50:00,3
2019-05-09 15:57:00,6
2019-05-09 16:10:00,3
2019-05-09 16:16:00,3
2019-05-09 16:28:00,3
2019-05-09 17:01:00,3
2019-05-09 17:08:00,6
2019-05-09 17:12:00,6
2019-05-09 17:15:00,3
2019-05-09 17:16:00,3
2019-05-09 17:21:00,3
2019-05-09 17:47:00,3
2019-05-09 17:59:00,3
2019-05-09 18:14:00,3
2019-05-09 18:31:00,3
2019-05-09 18:36:00,3
2019-05-09 19:03:00,3
2019-05-09 19:05:00,3
2019-05-09 19:08:00,3
2019-05-09 19:15:00,3
2019-05-09 19:19:00,3
2019-05-09 19:37:00,3
2019-05-09 19:49:00,3
2019-05-09 19:52:00,10
2019-05-09 20:14:00,3
2019-05-09 20:16:00,15
2019-05-09 20:26:00,2
2019-05-09 20:39:00,3
2019-05-09 20:46:00,3
2019-05-09 20:47:00,3
2019-05-09 21:08:00,3
2019-05-09 21:10:00,3
2019-05-09 21:28:00,3
2019-05-09 21:40:00,3
2019-05-09 21:46:00,3
2019-05-09 22:07:00,3
2019-05-09 22:27:00,3
2019-05-09 22:28:00,3
2019-05-09 23:13:00,3
2019-05-09 23:15:00,3
2019-05-09 23:41:00,3
2019-05-09 23:53:00,3
