20,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-05-09 04:31:00,1
2019-05-09 07:29:00,1
2019-05-09 07:30:00,1
2019-05-09 07:49:00,2
2019-05-09 07:51:00,1
2019-05-09 08:52:00,1
2019-05-09 10:35:00,1
2019-05-09 11:37:00,2
2019-05-09 11:38:00,1
2019-05-09 11:39:00,1
2019-05-09 12:02:00,1
2019-05-09 14:36:00,1
2019-05-09 15:44:00,1
2019-05-09 18:43:00,2
2019-05-09 18:44:00,2
2019-05-09 21:09:00,1
