12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-05-09 14:03:00,1
2019-05-09 14:27:00,1
2019-05-09 14:31:00,1
2019-05-09 14:45:00,1
2019-05-09 15:04:00,1
2019-05-09 15:16:00,1
2019-05-09 15:21:00,1
2019-05-09 15:28:00,1
2019-05-09 15:41:00,1
2019-05-09 15:51:00,1
2019-05-09 15:55:00,1
2019-05-09 16:27:00,1
