37,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-02-21 00:30:00,1
2019-02-21 00:32:00,1
2019-02-21 00:40:00,1
2019-02-21 00:43:00,1
2019-02-21 00:51:00,1
2019-02-21 00:54:00,1
2019-02-21 00:58:00,1
2019-02-21 01:05:00,1
2019-02-21 01:08:00,1
2019-02-21 01:12:00,1
2019-02-21 01:20:00,1
2019-02-21 01:29:00,1
2019-02-21 01:44:00,1
2019-02-21 01:46:00,1
2019-02-21 01:47:00,1
2019-02-21 01:51:00,1
2019-02-21 01:53:00,1
2019-02-21 01:55:00,1
2019-02-21 01:57:00,1
2019-02-21 01:59:00,1
2019-02-21 02:04:00,1
2019-02-21 02:10:00,1
2019-02-21 02:18:00,1
2019-02-21 05:04:00,1
2019-02-21 05:07:00,1
2019-02-21 05:15:00,1
2019-02-21 05:16:00,1
2019-02-21 05:19:00,1
2019-02-21 05:20:00,1
2019-02-21 05:22:00,2
2019-02-21 05:24:00,1
2019-02-21 05:32:00,1
2019-02-21 05:33:00,1
2019-02-21 05:54:00,1
2019-02-21 06:00:00,1
2019-02-21 06:03:00,1
