242,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-02-21 00:00:00,1
2019-02-21 00:01:00,2
2019-02-21 00:03:00,1
2019-02-21 00:05:00,1
2019-02-21 00:07:00,3
2019-02-21 00:10:00,1
2019-02-21 00:11:00,1
2019-02-21 00:13:00,2
2019-02-21 00:15:00,1
2019-02-21 00:17:00,2
2019-02-21 00:18:00,1
2019-02-21 00:19:00,1
2019-02-21 00:23:00,3
2019-02-21 00:27:00,1
2019-02-21 00:28:00,1
2019-02-21 00:32:00,1
2019-02-21 00:33:00,2
2019-02-21 00:35:00,1
2019-02-21 00:36:00,2
2019-02-21 00:37:00,2
2019-02-21 00:39:00,1
2019-02-21 00:41:00,1
2019-02-21 00:43:00,1
2019-02-21 00:45:00,1
2019-02-21 00:48:00,1
2019-02-21 00:50:00,3
2019-02-21 00:52:00,1
2019-02-21 00:54:00,2
2019-02-21 00:57:00,1
2019-02-21 00:58:00,2
2019-02-21 01:01:00,1
2019-02-21 01:03:00,1
2019-02-21 01:06:00,1
2019-02-21 01:08:00,1
2019-02-21 01:10:00,1
2019-02-21 01:12:00,1
2019-02-21 01:14:00,1
2019-02-21 01:16:00,1
2019-02-21 01:17:00,2
2019-02-21 01:19:00,1
2019-02-21 01:22:00,1
2019-02-21 01:24:00,1
2019-02-21 01:26:00,2
2019-02-21 01:29:00,1
2019-02-21 01:31:00,1
2019-02-21 01:35:00,1
2019-02-21 01:36:00,2
2019-02-21 01:37:00,1
2019-02-21 01:39:00,1
2019-02-21 01:41:00,3
2019-02-21 01:43:00,1
2019-02-21 01:46:00,1
2019-02-21 01:47:00,1
2019-02-21 01:50:00,2
2019-02-21 01:54:00,3
2019-02-21 01:55:00,7
2019-02-21 01:56:00,1
2019-02-21 01:59:00,1
2019-02-21 02:00:00,1
2019-02-21 02:04:00,2
2019-02-21 02:07:00,1
2019-02-21 02:08:00,2
2019-02-21 02:09:00,1
2019-02-21 02:13:00,2
2019-02-21 02:15:00,1
2019-02-21 02:17:00,1
2019-02-21 02:19:00,3
2019-02-21 02:21:00,1
2019-02-21 02:23:00,1
2019-02-21 02:24:00,1
2019-02-21 02:25:00,1
2019-02-21 02:26:00,3
2019-02-21 02:27:00,2
2019-02-21 02:32:00,2
2019-02-21 02:36:00,3
2019-02-21 02:41:00,1
2019-02-21 02:42:00,1
2019-02-21 02:45:00,1
2019-02-21 02:47:00,1
2019-02-21 02:49:00,2
2019-02-21 02:50:00,1
2019-02-21 02:53:00,1
2019-02-21 02:55:00,1
2019-02-21 02:58:00,2
2019-02-21 02:59:00,1
2019-02-21 03:00:00,1
2019-02-21 03:03:00,3
2019-02-21 03:04:00,3
2019-02-21 03:07:00,2
2019-02-21 03:09:00,3
2019-02-21 03:12:00,1
2019-02-21 03:13:00,2
2019-02-21 03:16:00,2
2019-02-21 03:20:00,1
2019-02-21 03:21:00,1
2019-02-21 03:25:00,1
2019-02-21 03:26:00,4
2019-02-21 03:30:00,2
2019-02-21 03:34:00,1
2019-02-21 03:36:00,2
2019-02-21 03:40:00,1
2019-02-21 03:42:00,3
2019-02-21 03:46:00,1
2019-02-21 03:47:00,1
2019-02-21 03:49:00,1
2019-02-21 03:50:00,1
2019-02-21 03:52:00,4
2019-02-21 03:53:00,1
2019-02-21 03:57:00,2
2019-02-21 04:01:00,2
2019-02-21 04:05:00,3
2019-02-21 04:10:00,2
2019-02-21 04:14:00,2
2019-02-21 04:15:00,1
2019-02-21 04:19:00,1
2019-02-21 04:20:00,1
2019-02-21 04:21:00,1
2019-02-21 04:24:00,3
2019-02-21 04:28:00,1
2019-02-21 04:29:00,1
2019-02-21 04:32:00,1
2019-02-21 04:34:00,1
2019-02-21 04:36:00,1
2019-02-21 04:38:00,2
2019-02-21 04:40:00,1
2019-02-21 04:42:00,1
2019-02-21 04:46:00,3
2019-02-21 04:50:00,1
2019-02-21 04:51:00,1
2019-02-21 04:54:00,4
2019-02-21 04:59:00,4
2019-02-21 05:03:00,1
2019-02-21 05:04:00,1
2019-02-21 05:06:00,2
2019-02-21 05:07:00,1
2019-02-21 05:20:00,1
2019-02-21 05:32:00,1
2019-02-21 06:15:00,1
2019-02-21 06:37:00,1
2019-02-21 07:02:00,1
2019-02-21 07:16:00,1
2019-02-21 07:20:00,1
2019-02-21 07:24:00,1
2019-02-21 08:17:00,1
2019-02-21 08:53:00,1
2019-02-21 09:27:00,1
2019-02-21 09:31:00,1
2019-02-21 09:34:00,1
2019-02-21 09:36:00,1
2019-02-21 09:46:00,1
2019-02-21 10:23:00,1
2019-02-21 10:24:00,1
2019-02-21 10:27:00,1
2019-02-21 10:29:00,1
2019-02-21 10:31:00,1
2019-02-21 10:36:00,1
2019-02-21 10:37:00,1
2019-02-21 10:38:00,1
2019-02-21 10:42:00,1
2019-02-21 11:03:00,1
2019-02-21 11:07:00,1
2019-02-21 11:42:00,1
2019-02-21 11:52:00,1
2019-02-21 11:56:00,1
