94,select * from sppLines where specObjId=#
2019-02-21 01:20:00,1
2019-02-21 01:47:00,1
2019-02-21 02:04:00,1
2019-02-21 02:27:00,1
2019-02-21 02:36:00,1
2019-02-21 02:43:00,1
2019-02-21 03:15:00,1
2019-02-21 06:36:00,1
2019-02-21 07:08:00,1
2019-02-21 07:31:00,1
2019-02-21 07:48:00,1
2019-02-21 07:53:00,1
2019-02-21 09:14:00,2
2019-02-21 10:10:00,1
2019-02-21 11:18:00,1
2019-02-21 12:18:00,1
2019-02-21 13:07:00,1
2019-02-21 13:17:00,2
2019-02-21 14:24:00,1
2019-02-21 15:32:00,1
2019-02-21 17:42:00,1
2019-02-21 20:31:00,1
2019-02-21 20:32:00,15
2019-02-21 20:33:00,15
2019-02-21 20:34:00,12
2019-02-21 21:15:00,1
2019-02-21 21:18:00,1
2019-02-21 22:30:00,10
2019-02-21 22:31:00,15
2019-02-21 22:32:00,1
