24,select * from SpecLineIndex where specObjId=#
2019-02-21 00:23:00,1
2019-02-21 03:45:00,1
2019-02-21 03:59:00,1
2019-02-21 04:07:00,1
2019-02-21 04:32:00,1
2019-02-21 05:47:00,1
2019-02-21 08:15:00,1
2019-02-21 08:43:00,1
2019-02-21 09:55:00,1
2019-02-21 10:25:00,1
2019-02-21 12:45:00,1
2019-02-21 13:18:00,1
2019-02-21 13:51:00,1
2019-02-21 13:55:00,1
2019-02-21 13:56:00,1
2019-02-21 15:52:00,1
2019-02-21 16:14:00,1
2019-02-21 17:35:00,1
2019-02-21 21:23:00,1
2019-02-21 21:33:00,1
2019-02-21 22:47:00,1
2019-02-21 22:50:00,1
2019-02-21 23:14:00,1
2019-02-21 23:55:00,1
