49,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-02-21 00:04:00,1
2019-02-21 00:41:00,1
2019-02-21 00:56:00,1
2019-02-21 01:29:00,1
2019-02-21 01:36:00,1
2019-02-21 01:45:00,1
2019-02-21 01:46:00,1
2019-02-21 01:47:00,1
2019-02-21 01:58:00,1
2019-02-21 01:59:00,1
2019-02-21 02:02:00,1
2019-02-21 02:03:00,1
2019-02-21 02:16:00,1
2019-02-21 02:31:00,1
2019-02-21 02:37:00,1
2019-02-21 02:50:00,1
2019-02-21 02:56:00,1
2019-02-21 03:15:00,1
2019-02-21 03:29:00,1
2019-02-21 03:39:00,1
2019-02-21 04:17:00,1
2019-02-21 04:46:00,1
2019-02-21 05:04:00,1
2019-02-21 12:56:00,1
2019-02-21 13:49:00,1
2019-02-21 14:00:00,1
2019-02-21 14:41:00,1
2019-02-21 15:10:00,1
2019-02-21 15:27:00,1
2019-02-21 15:36:00,1
2019-02-21 16:31:00,1
2019-02-21 16:38:00,1
2019-02-21 16:56:00,1
2019-02-21 17:08:00,1
2019-02-21 17:17:00,1
2019-02-21 17:23:00,1
2019-02-21 17:24:00,1
2019-02-21 17:32:00,1
2019-02-21 17:50:00,1
2019-02-21 17:51:00,1
2019-02-21 18:41:00,1
2019-02-21 18:49:00,1
2019-02-21 18:59:00,1
2019-02-21 20:08:00,1
2019-02-21 20:39:00,1
2019-02-21 22:01:00,1
2019-02-21 22:38:00,1
2019-02-21 23:35:00,1
2019-02-21 23:42:00,1
