76,select distinct parent from DBViewCols where viewname=&&&
2019-02-21 00:19:00,1
2019-02-21 00:20:00,1
2019-02-21 00:21:00,1
2019-02-21 01:22:00,1
2019-02-21 02:04:00,1
2019-02-21 02:07:00,1
2019-02-21 02:52:00,1
2019-02-21 04:11:00,1
2019-02-21 05:31:00,1
2019-02-21 05:38:00,1
2019-02-21 06:51:00,1
2019-02-21 07:40:00,1
2019-02-21 08:44:00,1
2019-02-21 09:15:00,1
2019-02-21 09:28:00,1
2019-02-21 09:33:00,1
2019-02-21 09:35:00,1
2019-02-21 09:38:00,1
2019-02-21 09:44:00,2
2019-02-21 09:53:00,1
2019-02-21 10:26:00,1
2019-02-21 10:53:00,1
2019-02-21 11:02:00,1
2019-02-21 11:22:00,1
2019-02-21 11:23:00,1
2019-02-21 13:26:00,1
2019-02-21 14:06:00,1
2019-02-21 14:21:00,1
2019-02-21 16:35:00,1
2019-02-21 17:32:00,2
2019-02-21 18:41:00,1
2019-02-21 18:48:00,1
2019-02-21 19:58:00,1
2019-02-21 20:14:00,1
2019-02-21 20:15:00,1
2019-02-21 20:18:00,1
2019-02-21 20:23:00,1
2019-02-21 20:31:00,2
2019-02-21 20:32:00,1
2019-02-21 20:34:00,1
2019-02-21 20:53:00,1
2019-02-21 21:03:00,1
2019-02-21 21:07:00,1
2019-02-21 21:13:00,1
2019-02-21 21:16:00,1
2019-02-21 21:19:00,2
2019-02-21 21:20:00,1
2019-02-21 21:21:00,2
2019-02-21 21:35:00,1
2019-02-21 21:40:00,2
2019-02-21 21:46:00,3
2019-02-21 21:47:00,1
2019-02-21 21:49:00,1
2019-02-21 21:51:00,5
2019-02-21 21:52:00,1
2019-02-21 21:54:00,1
2019-02-21 22:02:00,1
2019-02-21 22:03:00,1
2019-02-21 22:10:00,1
2019-02-21 22:19:00,1
2019-02-21 22:27:00,1
2019-02-21 22:41:00,1
2019-02-21 23:09:00,1
2019-02-21 23:31:00,1
