312,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-21 13:51:00,1
2019-02-21 14:56:00,1
2019-02-21 15:30:00,1
2019-02-21 15:36:00,1
2019-02-21 15:38:00,2
2019-02-21 18:13:00,2
2019-02-21 18:14:00,6
2019-02-21 18:25:00,1
2019-02-21 18:44:00,5
2019-02-21 18:45:00,10
2019-02-21 18:46:00,10
2019-02-21 18:47:00,2
2019-02-21 18:48:00,3
2019-02-21 18:49:00,7
2019-02-21 18:50:00,6
2019-02-21 18:51:00,10
2019-02-21 18:52:00,5
2019-02-21 18:53:00,3
2019-02-21 18:54:00,6
2019-02-21 18:55:00,15
2019-02-21 18:56:00,12
2019-02-21 18:57:00,15
2019-02-21 18:58:00,11
2019-02-21 18:59:00,24
2019-02-21 19:00:00,13
2019-02-21 19:01:00,22
2019-02-21 19:02:00,16
2019-02-21 19:03:00,17
2019-02-21 19:04:00,18
2019-02-21 19:05:00,14
2019-02-21 19:06:00,8
2019-02-21 19:07:00,13
2019-02-21 19:08:00,8
2019-02-21 19:09:00,7
2019-02-21 19:10:00,12
2019-02-21 19:11:00,5
