26,select * from stellarMassStarformingPort where specObjId=#
2019-02-21 00:33:00,1
2019-02-21 00:46:00,1
2019-02-21 01:27:00,1
2019-02-21 02:03:00,1
2019-02-21 02:05:00,1
2019-02-21 04:08:00,1
2019-02-21 05:58:00,1
2019-02-21 06:49:00,1
2019-02-21 07:14:00,1
2019-02-21 07:21:00,1
2019-02-21 08:42:00,1
2019-02-21 08:53:00,1
2019-02-21 10:50:00,1
2019-02-21 11:38:00,1
2019-02-21 15:23:00,1
2019-02-21 16:14:00,1
2019-02-21 16:39:00,1
2019-02-21 18:29:00,1
2019-02-21 18:34:00,1
2019-02-21 18:54:00,1
2019-02-21 19:10:00,1
2019-02-21 19:56:00,1
2019-02-21 21:26:00,1
2019-02-21 21:50:00,1
2019-02-21 21:59:00,1
2019-02-21 23:00:00,1
