45,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-02-21 10:20:00,1
2019-02-21 10:21:00,1
2019-02-21 10:23:00,4
2019-02-21 10:24:00,2
2019-02-21 10:25:00,1
2019-02-21 10:26:00,3
2019-02-21 10:27:00,3
2019-02-21 10:28:00,1
2019-02-21 10:29:00,1
2019-02-21 11:21:00,1
2019-02-21 11:23:00,2
2019-02-21 11:24:00,1
2019-02-21 11:26:00,2
2019-02-21 11:29:00,1
2019-02-21 11:31:00,1
2019-02-21 14:55:00,1
2019-02-21 14:56:00,1
2019-02-21 14:57:00,1
2019-02-21 14:58:00,1
2019-02-21 16:15:00,1
2019-02-21 16:16:00,1
2019-02-21 16:17:00,1
2019-02-21 16:18:00,1
2019-02-21 16:25:00,2
2019-02-21 16:27:00,2
2019-02-21 16:41:00,1
2019-02-21 16:42:00,1
2019-02-21 16:44:00,2
2019-02-21 16:45:00,2
2019-02-21 16:50:00,2
