44,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-02-21 00:58:00,1
2019-02-21 02:03:00,1
2019-02-21 03:11:00,1
2019-02-21 03:33:00,1
2019-02-21 03:43:00,1
2019-02-21 03:49:00,1
2019-02-21 04:01:00,1
2019-02-21 04:37:00,1
2019-02-21 04:38:00,1
2019-02-21 04:40:00,1
2019-02-21 04:41:00,1
2019-02-21 14:51:00,1
2019-02-21 14:52:00,1
2019-02-21 14:54:00,4
2019-02-21 14:56:00,3
2019-02-21 14:59:00,1
2019-02-21 15:01:00,4
2019-02-21 15:02:00,1
2019-02-21 15:04:00,2
2019-02-21 15:05:00,1
2019-02-21 15:06:00,1
2019-02-21 15:07:00,1
2019-02-21 15:08:00,1
2019-02-21 15:09:00,2
2019-02-21 15:10:00,1
2019-02-21 15:11:00,1
2019-02-21 16:01:00,1
2019-02-21 17:24:00,2
2019-02-21 17:25:00,1
2019-02-21 18:21:00,1
2019-02-21 19:27:00,2
2019-02-21 23:56:00,1
