40,select distinct parent from DBViewCols where viewname=&&&
2019-05-14 00:03:00,1
2019-05-14 00:04:00,1
2019-05-14 01:27:00,1
2019-05-14 01:31:00,1
2019-05-14 01:53:00,1
2019-05-14 03:05:00,1
2019-05-14 03:08:00,1
2019-05-14 03:44:00,1
2019-05-14 05:29:00,1
2019-05-14 05:49:00,1
2019-05-14 07:20:00,1
2019-05-14 07:21:00,3
2019-05-14 07:22:00,3
2019-05-14 07:23:00,1
2019-05-14 07:27:00,1
2019-05-14 09:18:00,1
2019-05-14 09:23:00,1
2019-05-14 09:45:00,2
2019-05-14 09:52:00,1
2019-05-14 11:22:00,1
2019-05-14 11:40:00,1
2019-05-14 13:31:00,1
2019-05-14 13:39:00,1
2019-05-14 14:08:00,2
2019-05-14 14:24:00,1
2019-05-14 15:00:00,1
2019-05-14 15:11:00,1
2019-05-14 16:06:00,1
2019-05-14 17:54:00,1
2019-05-14 18:04:00,1
2019-05-14 19:35:00,1
2019-05-14 20:10:00,1
2019-05-14 20:50:00,1
2019-05-14 22:32:00,1
