294,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-14 19:37:00,1
2019-05-14 19:38:00,1
2019-05-14 19:41:00,1
2019-05-14 19:45:00,1
2019-05-14 19:47:00,1
2019-05-14 19:49:00,1
2019-05-14 19:52:00,1
2019-05-14 19:53:00,1
2019-05-14 19:54:00,3
2019-05-14 19:55:00,2
2019-05-14 19:56:00,1
2019-05-14 20:01:00,1
2019-05-14 20:08:00,1
2019-05-14 20:09:00,1
2019-05-14 20:10:00,1
2019-05-14 20:11:00,3
2019-05-14 20:12:00,1
2019-05-14 20:13:00,3
2019-05-14 20:14:00,2
2019-05-14 20:15:00,1
2019-05-14 20:16:00,2
2019-05-14 20:17:00,3
2019-05-14 20:18:00,1
2019-05-14 20:20:00,2
2019-05-14 20:21:00,1
2019-05-14 20:22:00,1
2019-05-14 20:27:00,4
2019-05-14 20:28:00,8
2019-05-14 20:29:00,12
2019-05-14 20:30:00,8
2019-05-14 20:31:00,8
2019-05-14 20:33:00,8
2019-05-14 20:35:00,6
2019-05-14 20:36:00,12
2019-05-14 20:37:00,6
2019-05-14 21:10:00,4
2019-05-14 21:12:00,16
2019-05-14 21:14:00,6
2019-05-14 21:15:00,2
2019-05-14 21:17:00,3
2019-05-14 21:18:00,5
2019-05-14 21:21:00,3
2019-05-14 21:26:00,3
2019-05-14 21:28:00,4
2019-05-14 21:32:00,8
2019-05-14 21:33:00,35
2019-05-14 21:34:00,35
2019-05-14 21:35:00,35
2019-05-14 21:36:00,25
