1,"SELECT   g.dr7objid, g.ra, g.dec, sp.SpecObjID, sp.z into mydb.MyTable_# from PhotoObjDR7 g   JOIN SpecDR7 s ON g.dr7objid = s.dr7ObjID   JOIN SpecObjAll sp ON s.specObjID = sp.specObjID WHERE g.ra BETWEEN # AND #    AND g.dec BETWEEN # AND #   AND g.primTarget & dbo.fPrimTarget(&&&) > #   AND sp.zWarning = #   AND sp.z BETWEEN # AND #"
2019-05-14 11:31:00,1
