1,"SELECT TOP #    g.dr7objid, g.ra, g.dec, g.SpecObjID FROM PhotoObjDR7 g WHERE g.ra BETWEEN # AND #    AND g.dec BETWEEN # AND #   AND g.primTarget & dbo.fPrimTarget(&&&) > #   AND g.SpecObjID > #"
2019-05-14 11:13:00,1
