2276,"select ObjID,ra,dec FROM PhotoObj WHERE ObjID=#"
2019-05-14 22:44:00,1
2019-05-14 22:48:00,1
2019-05-14 23:00:00,10
2019-05-14 23:04:00,10
2019-05-14 23:05:00,1
2019-05-14 23:08:00,10
2019-05-14 23:34:00,1
2019-05-14 23:37:00,10
2019-05-14 23:43:00,2
2019-05-14 23:51:00,150
2019-05-14 23:52:00,243
2019-05-14 23:53:00,278
2019-05-14 23:54:00,268
2019-05-14 23:55:00,268
2019-05-14 23:56:00,252
2019-05-14 23:57:00,258
2019-05-14 23:58:00,252
2019-05-14 23:59:00,261
