311,select * from Field where fieldId=#
2019-05-14 00:01:00,1
2019-05-14 00:16:00,1
2019-05-14 00:23:00,1
2019-05-14 00:35:00,1
2019-05-14 00:45:00,1
2019-05-14 01:45:00,1
2019-05-14 02:00:00,2
2019-05-14 02:01:00,1
2019-05-14 02:12:00,1
2019-05-14 02:47:00,1
2019-05-14 02:48:00,1
2019-05-14 02:53:00,1
2019-05-14 03:18:00,1
2019-05-14 03:32:00,1
2019-05-14 03:38:00,1
2019-05-14 03:39:00,1
2019-05-14 04:01:00,1
2019-05-14 04:10:00,1
2019-05-14 04:19:00,1
2019-05-14 05:06:00,1
2019-05-14 05:10:00,1
2019-05-14 05:31:00,1
2019-05-14 05:40:00,1
2019-05-14 05:43:00,1
2019-05-14 05:50:00,1
2019-05-14 06:02:00,1
2019-05-14 06:31:00,1
2019-05-14 06:33:00,1
2019-05-14 06:35:00,1
2019-05-14 06:36:00,1
2019-05-14 06:44:00,1
2019-05-14 06:50:00,1
2019-05-14 07:00:00,1
2019-05-14 07:08:00,1
2019-05-14 07:24:00,1
2019-05-14 07:36:00,1
2019-05-14 07:38:00,1
2019-05-14 07:54:00,1
2019-05-14 08:37:00,1
2019-05-14 08:42:00,2
2019-05-14 08:44:00,1
2019-05-14 08:49:00,1
2019-05-14 08:50:00,7
2019-05-14 08:51:00,24
2019-05-14 08:56:00,2
2019-05-14 09:12:00,1
2019-05-14 09:15:00,1
2019-05-14 09:25:00,1
2019-05-14 09:38:00,1
2019-05-14 09:39:00,1
2019-05-14 09:43:00,2
2019-05-14 09:52:00,1
2019-05-14 10:19:00,1
2019-05-14 10:23:00,1
2019-05-14 10:28:00,1
2019-05-14 10:35:00,1
2019-05-14 10:36:00,1
2019-05-14 10:58:00,1
2019-05-14 11:05:00,1
2019-05-14 11:15:00,1
2019-05-14 11:24:00,1
2019-05-14 11:35:00,1
2019-05-14 11:45:00,1
2019-05-14 11:46:00,1
2019-05-14 11:47:00,1
2019-05-14 11:54:00,1
2019-05-14 12:00:00,1
2019-05-14 12:06:00,1
2019-05-14 12:20:00,3
2019-05-14 12:21:00,14
2019-05-14 12:22:00,13
2019-05-14 12:23:00,8
2019-05-14 12:30:00,4
2019-05-14 12:32:00,1
2019-05-14 12:43:00,1
2019-05-14 13:05:00,1
2019-05-14 13:18:00,1
2019-05-14 13:25:00,1
2019-05-14 13:35:00,1
2019-05-14 14:05:00,14
2019-05-14 14:06:00,22
2019-05-14 14:13:00,1
2019-05-14 14:23:00,1
2019-05-14 14:58:00,1
2019-05-14 15:00:00,1
2019-05-14 15:04:00,1
2019-05-14 15:14:00,1
2019-05-14 15:33:00,1
2019-05-14 16:04:00,1
2019-05-14 16:17:00,1
2019-05-14 16:20:00,1
2019-05-14 16:22:00,1
2019-05-14 16:24:00,2
2019-05-14 16:25:00,1
2019-05-14 16:26:00,13
2019-05-14 16:27:00,3
2019-05-14 16:34:00,1
2019-05-14 17:20:00,1
2019-05-14 17:23:00,1
2019-05-14 17:35:00,1
2019-05-14 17:39:00,1
2019-05-14 18:06:00,1
2019-05-14 19:11:00,1
2019-05-14 19:17:00,1
2019-05-14 19:27:00,1
2019-05-14 19:46:00,1
2019-05-14 19:49:00,1
2019-05-14 19:51:00,1
2019-05-14 19:53:00,1
2019-05-14 20:04:00,1
2019-05-14 20:06:00,1
2019-05-14 20:14:00,30
2019-05-14 20:15:00,21
2019-05-14 20:17:00,1
2019-05-14 20:20:00,1
2019-05-14 20:29:00,1
2019-05-14 20:36:00,1
2019-05-14 20:54:00,1
2019-05-14 21:07:00,1
2019-05-14 21:10:00,1
2019-05-14 21:21:00,1
2019-05-14 21:25:00,1
2019-05-14 21:30:00,1
2019-05-14 21:31:00,1
2019-05-14 21:33:00,1
2019-05-14 21:38:00,1
2019-05-14 21:39:00,1
2019-05-14 21:42:00,1
2019-05-14 21:45:00,1
2019-05-14 21:53:00,1
2019-05-14 21:54:00,1
2019-05-14 22:11:00,1
2019-05-14 22:22:00,1
2019-05-14 22:48:00,1
2019-05-14 22:51:00,1
2019-05-14 22:57:00,1
2019-05-14 22:59:00,1
2019-05-14 23:22:00,1
2019-05-14 23:29:00,5
