15299,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-14 00:01:00,33
2019-05-14 00:02:00,6
2019-05-14 00:03:00,4
2019-05-14 00:04:00,24
2019-05-14 00:05:00,11
2019-05-14 00:06:00,15
2019-05-14 00:09:00,11
2019-05-14 00:11:00,32
2019-05-14 00:12:00,6
2019-05-14 00:13:00,4
2019-05-14 00:14:00,30
2019-05-14 00:15:00,15
2019-05-14 00:16:00,14
2019-05-14 00:19:00,11
2019-05-14 00:21:00,29
2019-05-14 00:22:00,6
2019-05-14 00:23:00,4
2019-05-14 00:24:00,28
2019-05-14 00:25:00,13
2019-05-14 00:26:00,17
2019-05-14 00:29:00,11
2019-05-14 00:31:00,27
2019-05-14 00:32:00,12
2019-05-14 00:33:00,4
2019-05-14 00:34:00,28
2019-05-14 00:35:00,11
2019-05-14 00:36:00,17
2019-05-14 00:39:00,11
2019-05-14 00:41:00,27
2019-05-14 00:42:00,10
2019-05-14 00:43:00,4
2019-05-14 00:44:00,24
2019-05-14 00:45:00,13
2019-05-14 00:46:00,14
2019-05-14 00:49:00,11
2019-05-14 00:51:00,25
2019-05-14 00:52:00,10
2019-05-14 00:53:00,4
2019-05-14 00:54:00,26
2019-05-14 00:55:00,11
2019-05-14 00:56:00,14
2019-05-14 00:59:00,11
2019-05-14 01:01:00,25
2019-05-14 01:02:00,14
2019-05-14 01:03:00,4
2019-05-14 01:04:00,26
2019-05-14 01:05:00,13
2019-05-14 01:06:00,14
2019-05-14 01:09:00,11
2019-05-14 01:11:00,25
2019-05-14 01:12:00,14
2019-05-14 01:13:00,4
2019-05-14 01:14:00,24
2019-05-14 01:15:00,12
2019-05-14 01:16:00,14
2019-05-14 01:19:00,11
2019-05-14 01:21:00,23
2019-05-14 01:22:00,17
2019-05-14 01:23:00,4
2019-05-14 01:24:00,26
2019-05-14 01:25:00,13
2019-05-14 01:26:00,14
2019-05-14 01:29:00,11
2019-05-14 01:31:00,22
2019-05-14 01:32:00,16
2019-05-14 01:33:00,4
2019-05-14 01:34:00,28
2019-05-14 01:35:00,11
2019-05-14 01:36:00,14
2019-05-14 01:39:00,14
2019-05-14 01:41:00,24
2019-05-14 01:42:00,14
2019-05-14 01:43:00,4
2019-05-14 01:44:00,30
2019-05-14 01:45:00,15
2019-05-14 01:46:00,14
2019-05-14 01:49:00,11
2019-05-14 01:51:00,24
2019-05-14 01:52:00,16
2019-05-14 01:53:00,4
2019-05-14 01:54:00,24
2019-05-14 01:55:00,13
2019-05-14 01:56:00,14
2019-05-14 01:59:00,11
2019-05-14 02:01:00,23
2019-05-14 02:02:00,14
2019-05-14 02:03:00,4
2019-05-14 02:04:00,11
2019-05-14 02:05:00,13
2019-05-14 02:06:00,16
2019-05-14 02:09:00,11
2019-05-14 02:11:00,25
2019-05-14 02:12:00,14
2019-05-14 02:13:00,4
2019-05-14 02:14:00,26
2019-05-14 02:15:00,13
2019-05-14 02:16:00,14
2019-05-14 02:19:00,11
2019-05-14 02:21:00,25
2019-05-14 02:22:00,14
2019-05-14 02:23:00,4
2019-05-14 02:24:00,24
2019-05-14 02:25:00,11
2019-05-14 02:26:00,16
