51,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-05-14 03:47:00,1
2019-05-14 03:49:00,1
2019-05-14 03:52:00,1
2019-05-14 03:55:00,1
2019-05-14 03:56:00,1
2019-05-14 03:58:00,1
2019-05-14 04:00:00,1
2019-05-14 04:02:00,1
2019-05-14 04:06:00,1
2019-05-14 04:07:00,1
2019-05-14 04:09:00,1
2019-05-14 04:11:00,1
2019-05-14 04:13:00,1
2019-05-14 04:16:00,1
2019-05-14 04:18:00,1
2019-05-14 04:20:00,1
2019-05-14 04:45:00,1
2019-05-14 04:46:00,1
2019-05-14 04:47:00,1
2019-05-14 04:54:00,1
2019-05-14 04:55:00,2
2019-05-14 04:57:00,1
2019-05-14 05:04:00,1
2019-05-14 05:05:00,1
2019-05-14 05:06:00,1
2019-05-14 05:08:00,1
2019-05-14 22:58:00,1
2019-05-14 22:59:00,1
2019-05-14 23:01:00,1
2019-05-14 23:03:00,1
2019-05-14 23:05:00,1
2019-05-14 23:08:00,1
2019-05-14 23:10:00,1
2019-05-14 23:12:00,1
2019-05-14 23:14:00,1
2019-05-14 23:17:00,1
2019-05-14 23:19:00,1
2019-05-14 23:22:00,1
2019-05-14 23:24:00,1
2019-05-14 23:27:00,1
2019-05-14 23:29:00,1
2019-05-14 23:31:00,1
2019-05-14 23:34:00,1
2019-05-14 23:36:00,1
2019-05-14 23:38:00,1
2019-05-14 23:40:00,1
2019-05-14 23:42:00,1
2019-05-14 23:44:00,1
2019-05-14 23:46:00,1
2019-05-14 23:48:00,1
