115,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-04 01:48:00,1
2019-10-04 07:15:00,1
2019-10-04 07:21:00,1
2019-10-04 08:03:00,1
2019-10-04 08:19:00,1
2019-10-04 08:53:00,1
2019-10-04 08:54:00,1
2019-10-04 08:56:00,1
2019-10-04 08:58:00,1
2019-10-04 09:00:00,1
2019-10-04 10:24:00,1
2019-10-04 10:27:00,1
2019-10-04 10:29:00,2
2019-10-04 10:34:00,1
2019-10-04 10:36:00,1
2019-10-04 11:01:00,1
2019-10-04 11:02:00,1
2019-10-04 11:28:00,2
2019-10-04 11:30:00,1
2019-10-04 11:31:00,2
2019-10-04 11:32:00,1
2019-10-04 11:33:00,1
2019-10-04 11:34:00,1
2019-10-04 11:35:00,1
2019-10-04 11:36:00,1
2019-10-04 11:38:00,1
2019-10-04 11:39:00,2
2019-10-04 11:40:00,1
2019-10-04 11:42:00,2
2019-10-04 11:43:00,1
2019-10-04 11:46:00,1
2019-10-04 11:49:00,1
2019-10-04 11:51:00,1
2019-10-04 11:53:00,1
2019-10-04 11:54:00,2
2019-10-04 11:55:00,1
2019-10-04 11:56:00,1
2019-10-04 11:57:00,2
2019-10-04 12:00:00,2
2019-10-04 12:01:00,1
2019-10-04 12:02:00,2
2019-10-04 12:03:00,1
2019-10-04 12:04:00,1
2019-10-04 12:06:00,2
2019-10-04 12:07:00,1
2019-10-04 12:08:00,1
2019-10-04 12:11:00,2
2019-10-04 12:14:00,1
2019-10-04 12:15:00,1
2019-10-04 12:18:00,2
2019-10-04 12:28:00,1
2019-10-04 12:29:00,2
2019-10-04 12:31:00,1
2019-10-04 12:39:00,1
2019-10-04 12:45:00,1
2019-10-04 12:46:00,2
2019-10-04 12:47:00,1
2019-10-04 12:50:00,1
2019-10-04 12:57:00,1
2019-10-04 13:05:00,1
2019-10-04 14:59:00,1
2019-10-04 16:39:00,2
2019-10-04 19:32:00,1
2019-10-04 19:34:00,1
2019-10-04 19:45:00,1
2019-10-04 19:46:00,2
2019-10-04 19:53:00,1
2019-10-04 19:54:00,1
2019-10-04 19:57:00,1
2019-10-04 19:59:00,2
2019-10-04 20:01:00,2
2019-10-04 20:04:00,2
2019-10-04 20:05:00,1
2019-10-04 20:09:00,2
2019-10-04 20:14:00,2
2019-10-04 20:16:00,1
2019-10-04 20:17:00,3
2019-10-04 20:19:00,1
2019-10-04 20:24:00,1
2019-10-04 20:29:00,1
2019-10-04 20:32:00,1
2019-10-04 20:34:00,1
2019-10-04 20:43:00,1
2019-10-04 20:44:00,1
2019-10-04 20:45:00,1
2019-10-04 20:55:00,2
2019-10-04 20:58:00,1
2019-10-04 20:59:00,1
2019-10-04 21:00:00,1
2019-10-04 21:05:00,1
2019-10-04 21:09:00,1
