20509,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-10-04 09:20:00,1
2019-10-04 13:19:00,1
2019-10-04 13:22:00,1
2019-10-04 14:18:00,1
2019-10-04 18:40:00,181
2019-10-04 18:41:00,466
2019-10-04 18:42:00,472
2019-10-04 18:43:00,479
2019-10-04 18:44:00,550
2019-10-04 18:45:00,546
2019-10-04 18:46:00,464
2019-10-04 18:47:00,463
2019-10-04 18:48:00,559
2019-10-04 18:49:00,443
2019-10-04 18:50:00,513
2019-10-04 18:51:00,358
2019-10-04 18:52:00,384
2019-10-04 18:53:00,509
2019-10-04 18:54:00,519
2019-10-04 18:55:00,543
2019-10-04 18:56:00,420
2019-10-04 18:57:00,550
2019-10-04 18:58:00,512
2019-10-04 18:59:00,524
2019-10-04 19:00:00,386
2019-10-04 19:01:00,478
2019-10-04 19:02:00,537
2019-10-04 19:03:00,540
2019-10-04 19:04:00,551
2019-10-04 19:05:00,513
2019-10-04 19:06:00,504
2019-10-04 19:07:00,528
2019-10-04 19:08:00,493
2019-10-04 19:09:00,522
2019-10-04 19:10:00,353
2019-10-04 19:11:00,386
2019-10-04 19:12:00,531
2019-10-04 19:13:00,545
2019-10-04 19:14:00,481
2019-10-04 19:15:00,550
2019-10-04 19:16:00,514
2019-10-04 19:17:00,490
2019-10-04 19:18:00,523
2019-10-04 19:19:00,552
2019-10-04 19:20:00,564
2019-10-04 19:21:00,509
