1,"select  objid, ra, dec, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z into mydb.MyTable from PhotoObjAll where  type = #  AND RA between # and #  AND Dec > #  AND (psfMag_g-psfMag_r) between # and #  AND psfMag_u-psfMag_g between #*(psfMag_g-psfMag_r) + # and #*(psfMag_g-psfMag_r) +#"
2019-10-04 07:07:00,1
