248,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-10-04 11:20:00,1
2019-10-04 11:21:00,1
2019-10-04 11:26:00,2
2019-10-04 11:30:00,1
2019-10-04 11:32:00,1
2019-10-04 11:33:00,1
2019-10-04 11:37:00,2
2019-10-04 11:43:00,2
2019-10-04 11:49:00,2
2019-10-04 11:51:00,1
2019-10-04 11:52:00,1
2019-10-04 11:54:00,1
2019-10-04 11:55:00,1
2019-10-04 12:01:00,1
2019-10-04 12:02:00,1
2019-10-04 12:06:00,1
2019-10-04 12:07:00,1
2019-10-04 12:09:00,1
2019-10-04 12:12:00,2
2019-10-04 12:16:00,1
2019-10-04 12:19:00,1
2019-10-04 12:20:00,1
2019-10-04 12:23:00,1
2019-10-04 12:29:00,1
2019-10-04 12:30:00,1
2019-10-04 12:33:00,1
2019-10-04 12:35:00,1
2019-10-04 12:38:00,2
2019-10-04 12:40:00,1
2019-10-04 12:42:00,1
2019-10-04 12:46:00,2
2019-10-04 12:49:00,1
2019-10-04 12:50:00,1
2019-10-04 12:51:00,1
2019-10-04 12:52:00,1
2019-10-04 12:56:00,1
2019-10-04 12:58:00,1
2019-10-04 13:01:00,1
2019-10-04 13:02:00,1
2019-10-04 13:06:00,1
2019-10-04 13:08:00,1
2019-10-04 13:11:00,1
2019-10-04 13:12:00,1
2019-10-04 13:17:00,1
2019-10-04 13:20:00,1
2019-10-04 13:24:00,1
2019-10-04 13:28:00,1
2019-10-04 13:34:00,1
2019-10-04 13:35:00,1
2019-10-04 13:38:00,1
2019-10-04 13:39:00,1
2019-10-04 13:40:00,1
2019-10-04 13:43:00,1
2019-10-04 13:44:00,1
2019-10-04 13:46:00,1
2019-10-04 13:49:00,1
2019-10-04 13:50:00,1
2019-10-04 14:06:00,2
2019-10-04 14:13:00,1
2019-10-04 14:18:00,1
2019-10-04 14:19:00,1
2019-10-04 14:22:00,1
2019-10-04 14:25:00,1
2019-10-04 14:28:00,1
2019-10-04 14:32:00,2
2019-10-04 14:40:00,1
2019-10-04 14:44:00,1
2019-10-04 14:49:00,1
2019-10-04 14:50:00,1
2019-10-04 14:51:00,1
2019-10-04 14:54:00,2
2019-10-04 15:02:00,1
2019-10-04 15:03:00,1
2019-10-04 15:08:00,1
2019-10-04 15:12:00,1
2019-10-04 15:16:00,1
2019-10-04 15:19:00,2
2019-10-04 15:25:00,1
2019-10-04 15:30:00,1
2019-10-04 15:31:00,1
2019-10-04 15:32:00,1
2019-10-04 15:34:00,1
2019-10-04 15:35:00,1
2019-10-04 15:44:00,1
2019-10-04 15:47:00,2
2019-10-04 15:52:00,1
2019-10-04 15:53:00,1
2019-10-04 16:00:00,1
2019-10-04 16:01:00,1
2019-10-04 16:03:00,2
2019-10-04 16:06:00,1
2019-10-04 16:07:00,1
2019-10-04 16:39:00,2
2019-10-04 16:46:00,1
2019-10-04 16:47:00,1
2019-10-04 16:50:00,1
2019-10-04 16:51:00,1
2019-10-04 16:53:00,1
2019-10-04 16:55:00,1
2019-10-04 16:56:00,1
2019-10-04 17:00:00,1
2019-10-04 17:01:00,1
2019-10-04 17:03:00,1
2019-10-04 17:06:00,1
2019-10-04 17:07:00,1
2019-10-04 17:13:00,1
2019-10-04 17:17:00,1
2019-10-04 17:20:00,2
2019-10-04 17:27:00,1
2019-10-04 17:32:00,1
2019-10-04 17:36:00,1
2019-10-04 17:37:00,1
2019-10-04 17:43:00,1
2019-10-04 17:45:00,1
2019-10-04 17:48:00,1
2019-10-04 17:51:00,1
2019-10-04 17:52:00,1
2019-10-04 17:55:00,1
2019-10-04 17:58:00,1
2019-10-04 18:02:00,1
2019-10-04 18:03:00,1
2019-10-04 18:07:00,1
2019-10-04 18:15:00,1
2019-10-04 18:18:00,2
2019-10-04 18:36:00,1
2019-10-04 18:37:00,1
2019-10-04 18:42:00,1
2019-10-04 18:44:00,1
2019-10-04 18:48:00,2
2019-10-04 18:55:00,1
2019-10-04 18:56:00,1
2019-10-04 18:58:00,1
2019-10-04 19:03:00,1
2019-10-04 19:05:00,1
2019-10-04 19:10:00,1
2019-10-04 19:14:00,1
2019-10-04 19:15:00,1
2019-10-04 19:23:00,1
2019-10-04 19:24:00,1
2019-10-04 19:29:00,1
2019-10-04 19:33:00,1
2019-10-04 19:41:00,1
2019-10-04 19:42:00,1
2019-10-04 19:49:00,1
2019-10-04 19:54:00,1
2019-10-04 19:58:00,1
2019-10-04 19:59:00,1
2019-10-04 20:00:00,2
2019-10-04 20:03:00,1
2019-10-04 20:06:00,1
2019-10-04 20:07:00,1
2019-10-04 20:12:00,1
2019-10-04 20:14:00,1
2019-10-04 20:18:00,1
2019-10-04 20:26:00,1
2019-10-04 20:30:00,1
2019-10-04 20:32:00,1
2019-10-04 20:33:00,1
2019-10-04 20:38:00,1
2019-10-04 20:39:00,1
2019-10-04 20:46:00,1
2019-10-04 20:47:00,1
2019-10-04 20:48:00,2
2019-10-04 20:54:00,1
2019-10-04 20:58:00,1
2019-10-04 21:05:00,2
2019-10-04 21:12:00,1
2019-10-04 21:15:00,1
2019-10-04 21:16:00,1
2019-10-04 21:21:00,2
2019-10-04 21:23:00,1
2019-10-04 21:33:00,2
2019-10-04 21:39:00,1
2019-10-04 21:44:00,1
2019-10-04 21:47:00,1
2019-10-04 21:51:00,1
2019-10-04 21:54:00,1
2019-10-04 21:55:00,1
2019-10-04 22:01:00,1
2019-10-04 22:05:00,1
2019-10-04 22:10:00,2
2019-10-04 22:15:00,1
2019-10-04 22:16:00,1
2019-10-04 22:17:00,1
2019-10-04 22:20:00,1
2019-10-04 22:21:00,1
2019-10-04 22:25:00,1
2019-10-04 22:26:00,1
2019-10-04 22:27:00,2
2019-10-04 22:30:00,1
2019-10-04 22:31:00,2
2019-10-04 22:32:00,1
2019-10-04 22:35:00,1
2019-10-04 22:36:00,1
2019-10-04 22:41:00,2
