1,"SELECT TOP #   bestobjID, specobjid, ra, dec, z, zerr, class FROM SpecObj  WHERE ra BETWEEN (#-#)*# AND (#+#)*#   AND dec BETWEEN #-# AND #+#   AND z BETWEEN # AND #"
2019-06-29 15:32:00,1
