13,"SELECT aa_i,kk_i,airmass_i,gain_i,sky_i,skysig_i FROM Field where run=# AND rerun=# AND camcol=# AND field=#"
2019-06-29 20:33:00,2
2019-06-29 20:34:00,1
2019-06-29 20:48:00,1
2019-06-29 20:49:00,1
2019-06-29 20:50:00,1
2019-06-29 20:51:00,1
2019-06-29 21:56:00,3
2019-06-29 22:41:00,1
2019-06-29 22:42:00,2
