36,select distinct parent from DBViewCols where viewname=&&&
2019-06-29 00:13:00,1
2019-06-29 00:31:00,1
2019-06-29 00:45:00,1
2019-06-29 00:53:00,1
2019-06-29 02:09:00,1
2019-06-29 04:58:00,3
2019-06-29 05:05:00,1
2019-06-29 05:36:00,1
2019-06-29 05:45:00,1
2019-06-29 05:46:00,3
2019-06-29 05:47:00,1
2019-06-29 05:48:00,4
2019-06-29 05:49:00,1
2019-06-29 05:51:00,1
2019-06-29 07:13:00,1
2019-06-29 09:55:00,1
2019-06-29 14:52:00,1
2019-06-29 15:08:00,1
2019-06-29 16:50:00,2
2019-06-29 16:55:00,1
2019-06-29 16:59:00,1
2019-06-29 17:08:00,2
2019-06-29 18:08:00,1
2019-06-29 18:13:00,1
2019-06-29 18:14:00,1
2019-06-29 18:15:00,1
2019-06-29 19:51:00,1
