70,select * from Frame where fieldId=#
2019-06-29 00:00:00,1
2019-06-29 01:00:00,1
2019-06-29 01:31:00,1
2019-06-29 01:35:00,1
2019-06-29 01:43:00,1
2019-06-29 01:49:00,1
2019-06-29 02:12:00,1
2019-06-29 02:19:00,1
2019-06-29 02:20:00,1
2019-06-29 02:29:00,1
2019-06-29 02:55:00,1
2019-06-29 02:56:00,2
2019-06-29 03:16:00,1
2019-06-29 03:32:00,1
2019-06-29 03:50:00,1
2019-06-29 03:56:00,1
2019-06-29 05:00:00,1
2019-06-29 05:13:00,1
2019-06-29 06:16:00,1
2019-06-29 06:21:00,1
2019-06-29 06:40:00,1
2019-06-29 06:49:00,1
2019-06-29 06:57:00,1
2019-06-29 08:17:00,1
2019-06-29 08:20:00,1
2019-06-29 08:36:00,1
2019-06-29 09:27:00,1
2019-06-29 09:28:00,1
2019-06-29 09:42:00,1
2019-06-29 09:43:00,1
2019-06-29 09:51:00,1
2019-06-29 10:00:00,1
2019-06-29 10:25:00,1
2019-06-29 10:48:00,1
2019-06-29 10:55:00,1
2019-06-29 11:19:00,1
2019-06-29 11:22:00,1
2019-06-29 11:23:00,2
2019-06-29 11:27:00,1
2019-06-29 11:30:00,1
2019-06-29 11:32:00,2
2019-06-29 11:36:00,1
2019-06-29 12:49:00,1
2019-06-29 12:51:00,1
2019-06-29 13:07:00,1
2019-06-29 13:13:00,1
2019-06-29 13:43:00,1
2019-06-29 13:55:00,1
2019-06-29 14:11:00,1
2019-06-29 15:03:00,1
2019-06-29 15:07:00,1
2019-06-29 15:55:00,1
2019-06-29 16:23:00,1
2019-06-29 16:52:00,1
2019-06-29 17:06:00,1
2019-06-29 17:34:00,1
2019-06-29 18:04:00,1
2019-06-29 18:52:00,1
2019-06-29 19:17:00,1
2019-06-29 19:46:00,1
2019-06-29 19:54:00,1
2019-06-29 20:21:00,1
2019-06-29 20:23:00,1
2019-06-29 20:26:00,1
2019-06-29 21:16:00,1
2019-06-29 21:48:00,1
2019-06-29 22:02:00,1
