2,"SELECT TOP #   bestobjID, specobjid, ra, dec, z, class FROM SpecObj  WHERE ra BETWEEN (#-#)*# AND (#+#)*#   AND dec BETWEEN #-# AND #+#   AND z BETWEEN # AND #"
2019-06-29 15:29:00,2
