2,"SELECT TOP #   specobjid, ra, dec, class,    modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z FROM PhotoPrimary WHERE ra BETWEEN (#-#)*# AND (#+#)*#   AND dec BETWEEN #-# AND #+#   AND specobjid=#"
2019-06-29 17:18:00,2
