63,select * from Field where fieldId=#
2019-06-29 00:00:00,1
2019-06-29 00:12:00,1
2019-06-29 00:46:00,1
2019-06-29 01:02:00,1
2019-06-29 01:08:00,1
2019-06-29 01:33:00,1
2019-06-29 01:37:00,1
2019-06-29 01:43:00,1
2019-06-29 02:11:00,1
2019-06-29 02:21:00,1
2019-06-29 03:54:00,1
2019-06-29 03:56:00,1
2019-06-29 04:18:00,1
2019-06-29 04:34:00,1
2019-06-29 05:00:00,1
2019-06-29 06:49:00,1
2019-06-29 07:16:00,1
2019-06-29 07:25:00,1
2019-06-29 07:33:00,1
2019-06-29 08:03:00,1
2019-06-29 08:05:00,1
2019-06-29 08:36:00,1
2019-06-29 08:40:00,2
2019-06-29 08:50:00,1
2019-06-29 09:11:00,1
2019-06-29 09:15:00,1
2019-06-29 09:17:00,1
2019-06-29 09:24:00,1
2019-06-29 10:07:00,1
2019-06-29 10:10:00,1
2019-06-29 10:32:00,1
2019-06-29 10:57:00,1
2019-06-29 11:09:00,1
2019-06-29 11:15:00,1
2019-06-29 11:19:00,1
2019-06-29 11:21:00,1
2019-06-29 11:24:00,1
2019-06-29 11:28:00,1
2019-06-29 11:29:00,1
2019-06-29 11:32:00,1
2019-06-29 11:36:00,1
2019-06-29 12:17:00,1
2019-06-29 12:20:00,1
2019-06-29 12:22:00,1
2019-06-29 12:23:00,1
2019-06-29 14:52:00,1
2019-06-29 14:54:00,1
2019-06-29 15:03:00,1
2019-06-29 16:50:00,1
2019-06-29 16:52:00,1
2019-06-29 17:09:00,1
2019-06-29 17:45:00,1
2019-06-29 17:55:00,1
2019-06-29 18:48:00,1
2019-06-29 19:19:00,1
2019-06-29 19:54:00,1
2019-06-29 20:59:00,1
2019-06-29 21:16:00,1
2019-06-29 21:45:00,1
2019-06-29 22:35:00,1
2019-06-29 23:35:00,1
2019-06-29 23:54:00,1
