10974,"SELECT TOP # p.objid,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-06-29 05:57:00,1
2019-06-29 05:58:00,8
2019-06-29 05:59:00,4
2019-06-29 06:01:00,2
2019-06-29 06:03:00,6
2019-06-29 06:04:00,1
2019-06-29 06:05:00,13
2019-06-29 06:06:00,41
2019-06-29 06:07:00,1
2019-06-29 06:08:00,8
2019-06-29 06:09:00,4
2019-06-29 06:11:00,2
2019-06-29 06:13:00,6
2019-06-29 06:14:00,1
2019-06-29 06:15:00,13
2019-06-29 06:16:00,41
2019-06-29 06:17:00,1
2019-06-29 06:18:00,8
2019-06-29 06:19:00,4
2019-06-29 06:21:00,2
2019-06-29 06:23:00,6
2019-06-29 06:24:00,1
2019-06-29 06:25:00,13
2019-06-29 06:26:00,41
2019-06-29 06:27:00,1
2019-06-29 06:28:00,8
2019-06-29 06:29:00,4
2019-06-29 06:31:00,2
2019-06-29 06:33:00,6
2019-06-29 06:34:00,1
2019-06-29 06:35:00,13
2019-06-29 06:36:00,11
2019-06-29 06:38:00,48
2019-06-29 06:39:00,5
2019-06-29 06:41:00,2
2019-06-29 06:43:00,6
2019-06-29 06:44:00,1
2019-06-29 06:45:00,13
2019-06-29 06:46:00,1
2019-06-29 06:48:00,48
2019-06-29 06:49:00,5
2019-06-29 06:51:00,2
2019-06-29 06:53:00,6
2019-06-29 06:54:00,1
2019-06-29 06:55:00,13
2019-06-29 06:56:00,1
2019-06-29 06:58:00,48
2019-06-29 06:59:00,5
2019-06-29 07:01:00,2
2019-06-29 07:03:00,6
2019-06-29 07:04:00,1
2019-06-29 07:05:00,13
2019-06-29 07:06:00,1
2019-06-29 07:08:00,48
2019-06-29 07:09:00,5
2019-06-29 07:11:00,2
2019-06-29 07:13:00,6
2019-06-29 07:14:00,1
2019-06-29 07:15:00,13
2019-06-29 07:16:00,1
2019-06-29 07:18:00,48
2019-06-29 07:19:00,5
2019-06-29 07:21:00,2
2019-06-29 07:23:00,6
2019-06-29 07:24:00,1
2019-06-29 07:25:00,15
2019-06-29 07:26:00,1
2019-06-29 07:28:00,50
2019-06-29 07:29:00,5
2019-06-29 07:31:00,2
2019-06-29 07:33:00,6
2019-06-29 07:34:00,1
2019-06-29 07:35:00,13
2019-06-29 07:36:00,1
2019-06-29 07:38:00,48
2019-06-29 07:39:00,5
2019-06-29 07:41:00,2
2019-06-29 07:43:00,6
2019-06-29 07:44:00,1
2019-06-29 07:45:00,13
2019-06-29 07:46:00,1
2019-06-29 07:48:00,48
2019-06-29 07:49:00,5
2019-06-29 07:51:00,2
2019-06-29 07:53:00,6
2019-06-29 07:54:00,1
2019-06-29 07:55:00,13
2019-06-29 07:56:00,1
2019-06-29 07:58:00,48
2019-06-29 07:59:00,5
2019-06-29 08:01:00,2
2019-06-29 08:03:00,6
2019-06-29 08:04:00,1
2019-06-29 08:05:00,13
2019-06-29 08:06:00,1
2019-06-29 08:08:00,48
2019-06-29 08:09:00,5
2019-06-29 08:11:00,2
2019-06-29 08:13:00,6
2019-06-29 08:14:00,1
2019-06-29 08:15:00,13
2019-06-29 08:16:00,1
2019-06-29 08:18:00,48
2019-06-29 08:19:00,5
2019-06-29 08:21:00,2
2019-06-29 08:23:00,6
2019-06-29 08:24:00,1
2019-06-29 08:25:00,13
2019-06-29 08:26:00,1
2019-06-29 08:28:00,48
2019-06-29 08:29:00,5
2019-06-29 08:31:00,2
2019-06-29 08:33:00,6
2019-06-29 08:34:00,1
2019-06-29 08:35:00,13
2019-06-29 08:36:00,1
2019-06-29 08:38:00,48
2019-06-29 08:39:00,5
2019-06-29 08:41:00,2
2019-06-29 08:43:00,6
2019-06-29 08:44:00,1
2019-06-29 08:45:00,13
2019-06-29 08:46:00,1
2019-06-29 08:48:00,48
2019-06-29 08:49:00,5
2019-06-29 08:51:00,2
2019-06-29 08:53:00,6
2019-06-29 08:54:00,1
2019-06-29 08:55:00,13
2019-06-29 08:56:00,1
2019-06-29 08:58:00,48
2019-06-29 08:59:00,5
2019-06-29 09:01:00,2
2019-06-29 09:03:00,6
2019-06-29 09:04:00,1
2019-06-29 09:05:00,11
2019-06-29 09:06:00,1
2019-06-29 09:08:00,48
2019-06-29 09:09:00,5
2019-06-29 09:11:00,2
2019-06-29 09:13:00,6
2019-06-29 09:14:00,1
2019-06-29 09:15:00,13
2019-06-29 09:16:00,1
2019-06-29 09:18:00,48
2019-06-29 09:19:00,5
2019-06-29 09:21:00,2
2019-06-29 09:23:00,6
2019-06-29 09:24:00,1
2019-06-29 09:25:00,13
2019-06-29 09:26:00,1
2019-06-29 09:28:00,48
2019-06-29 09:29:00,5
2019-06-29 09:31:00,2
2019-06-29 09:33:00,6
2019-06-29 09:34:00,1
2019-06-29 09:35:00,13
2019-06-29 09:36:00,1
2019-06-29 09:38:00,48
2019-06-29 09:39:00,5
2019-06-29 09:41:00,2
2019-06-29 09:43:00,5
2019-06-29 09:44:00,1
2019-06-29 09:45:00,14
2019-06-29 09:46:00,2
2019-06-29 09:48:00,48
2019-06-29 09:49:00,5
2019-06-29 09:51:00,2
2019-06-29 09:53:00,5
2019-06-29 09:55:00,14
2019-06-29 09:56:00,2
2019-06-29 09:58:00,48
2019-06-29 09:59:00,5
2019-06-29 10:01:00,2
2019-06-29 10:03:00,5
2019-06-29 10:05:00,14
2019-06-29 10:06:00,2
2019-06-29 10:08:00,46
2019-06-29 10:09:00,7
2019-06-29 10:11:00,2
2019-06-29 10:13:00,5
2019-06-29 10:15:00,14
2019-06-29 10:16:00,2
2019-06-29 10:18:00,43
2019-06-29 10:19:00,10
2019-06-29 10:21:00,2
2019-06-29 10:23:00,5
2019-06-29 10:25:00,14
2019-06-29 10:26:00,2
2019-06-29 10:28:00,41
2019-06-29 10:29:00,12
2019-06-29 10:31:00,2
2019-06-29 10:33:00,5
2019-06-29 10:35:00,14
2019-06-29 10:36:00,2
2019-06-29 10:38:00,43
2019-06-29 10:39:00,10
2019-06-29 10:41:00,2
2019-06-29 10:43:00,5
2019-06-29 10:45:00,14
2019-06-29 10:46:00,2
2019-06-29 10:48:00,43
2019-06-29 10:49:00,10
2019-06-29 10:51:00,2
2019-06-29 10:53:00,5
2019-06-29 10:55:00,14
2019-06-29 10:56:00,2
2019-06-29 10:58:00,43
2019-06-29 10:59:00,10
2019-06-29 11:01:00,2
2019-06-29 11:03:00,5
2019-06-29 11:05:00,12
2019-06-29 11:06:00,2
2019-06-29 11:08:00,43
2019-06-29 11:09:00,10
2019-06-29 11:11:00,2
2019-06-29 11:13:00,5
2019-06-29 11:15:00,14
2019-06-29 11:16:00,2
2019-06-29 11:18:00,43
2019-06-29 11:19:00,10
2019-06-29 11:21:00,2
2019-06-29 11:23:00,5
2019-06-29 11:25:00,14
2019-06-29 11:26:00,2
2019-06-29 11:28:00,43
2019-06-29 11:29:00,10
2019-06-29 11:31:00,2
2019-06-29 11:33:00,5
2019-06-29 11:35:00,14
2019-06-29 11:36:00,2
2019-06-29 11:38:00,43
2019-06-29 11:39:00,10
2019-06-29 11:41:00,2
2019-06-29 11:43:00,5
2019-06-29 11:45:00,14
2019-06-29 11:46:00,2
2019-06-29 11:48:00,43
2019-06-29 11:49:00,10
2019-06-29 11:51:00,2
2019-06-29 11:53:00,5
2019-06-29 11:55:00,14
2019-06-29 11:56:00,2
2019-06-29 11:58:00,41
2019-06-29 11:59:00,12
2019-06-29 12:01:00,2
2019-06-29 12:03:00,5
2019-06-29 12:05:00,14
2019-06-29 12:06:00,2
2019-06-29 12:08:00,43
2019-06-29 12:09:00,10
2019-06-29 12:11:00,2
2019-06-29 12:13:00,5
2019-06-29 12:15:00,14
2019-06-29 12:16:00,2
2019-06-29 12:18:00,43
2019-06-29 12:19:00,10
2019-06-29 12:21:00,2
2019-06-29 12:23:00,5
2019-06-29 12:25:00,14
2019-06-29 12:26:00,2
2019-06-29 12:28:00,43
2019-06-29 12:29:00,10
2019-06-29 12:30:00,1
2019-06-29 12:31:00,2
2019-06-29 12:33:00,5
2019-06-29 12:35:00,14
2019-06-29 12:36:00,2
2019-06-29 12:38:00,42
2019-06-29 12:39:00,10
2019-06-29 12:40:00,1
2019-06-29 12:41:00,2
2019-06-29 12:43:00,5
2019-06-29 12:45:00,14
2019-06-29 12:46:00,2
2019-06-29 12:48:00,42
2019-06-29 12:49:00,10
2019-06-29 12:50:00,1
2019-06-29 12:51:00,2
2019-06-29 12:53:00,5
2019-06-29 12:55:00,14
2019-06-29 12:56:00,2
2019-06-29 12:58:00,42
2019-06-29 12:59:00,10
2019-06-29 13:00:00,1
2019-06-29 13:01:00,2
2019-06-29 13:03:00,5
2019-06-29 13:05:00,12
2019-06-29 13:06:00,2
2019-06-29 13:08:00,37
2019-06-29 13:09:00,16
2019-06-29 13:10:00,1
2019-06-29 13:11:00,2
2019-06-29 13:13:00,5
2019-06-29 13:15:00,14
2019-06-29 13:16:00,2
2019-06-29 13:18:00,38
2019-06-29 13:19:00,14
2019-06-29 13:20:00,1
2019-06-29 13:21:00,4
2019-06-29 13:23:00,5
2019-06-29 13:25:00,14
2019-06-29 13:26:00,2
2019-06-29 13:28:00,38
2019-06-29 13:29:00,14
2019-06-29 13:30:00,1
2019-06-29 13:31:00,2
2019-06-29 13:33:00,5
2019-06-29 13:35:00,13
2019-06-29 13:36:00,3
2019-06-29 13:38:00,38
2019-06-29 13:39:00,14
2019-06-29 13:40:00,1
2019-06-29 13:41:00,2
2019-06-29 13:43:00,5
2019-06-29 13:45:00,13
2019-06-29 13:46:00,3
2019-06-29 13:48:00,9
2019-06-29 13:49:00,6
2019-06-29 13:50:00,32
2019-06-29 13:51:00,20
2019-06-29 13:52:00,3
2019-06-29 13:53:00,5
2019-06-29 13:55:00,13
2019-06-29 13:56:00,3
2019-06-29 13:58:00,2
2019-06-29 14:00:00,30
2019-06-29 14:01:00,20
2019-06-29 14:02:00,3
2019-06-29 14:03:00,5
2019-06-29 14:05:00,13
2019-06-29 14:06:00,3
2019-06-29 14:08:00,2
2019-06-29 14:10:00,30
2019-06-29 14:11:00,20
2019-06-29 14:12:00,3
2019-06-29 14:13:00,5
2019-06-29 14:15:00,12
2019-06-29 14:16:00,4
2019-06-29 14:18:00,2
2019-06-29 14:20:00,30
2019-06-29 14:21:00,20
2019-06-29 14:22:00,3
2019-06-29 14:23:00,5
2019-06-29 14:25:00,12
2019-06-29 14:26:00,4
2019-06-29 14:28:00,2
2019-06-29 14:30:00,28
2019-06-29 14:31:00,22
2019-06-29 14:32:00,3
2019-06-29 14:33:00,5
2019-06-29 14:35:00,12
2019-06-29 14:36:00,4
2019-06-29 14:38:00,2
2019-06-29 14:40:00,28
2019-06-29 14:41:00,24
2019-06-29 14:42:00,3
2019-06-29 14:43:00,5
2019-06-29 14:45:00,12
2019-06-29 14:46:00,4
2019-06-29 14:48:00,2
2019-06-29 14:50:00,28
2019-06-29 14:51:00,22
2019-06-29 14:52:00,3
2019-06-29 14:53:00,4
2019-06-29 14:55:00,15
2019-06-29 14:56:00,4
2019-06-29 14:58:00,2
2019-06-29 15:00:00,28
2019-06-29 15:01:00,22
2019-06-29 15:02:00,3
2019-06-29 15:03:00,2
2019-06-29 15:05:00,15
2019-06-29 15:06:00,4
2019-06-29 15:08:00,2
2019-06-29 15:10:00,28
2019-06-29 15:11:00,22
2019-06-29 15:12:00,3
2019-06-29 15:13:00,2
2019-06-29 15:15:00,15
2019-06-29 15:16:00,5
2019-06-29 15:18:00,2
2019-06-29 15:20:00,28
2019-06-29 15:21:00,22
2019-06-29 15:22:00,3
2019-06-29 15:23:00,2
2019-06-29 15:25:00,15
2019-06-29 15:26:00,4
2019-06-29 15:28:00,2
2019-06-29 15:30:00,28
2019-06-29 15:31:00,22
2019-06-29 15:32:00,3
2019-06-29 15:33:00,1
2019-06-29 15:34:00,1
2019-06-29 15:35:00,15
2019-06-29 15:36:00,4
2019-06-29 15:38:00,2
2019-06-29 15:40:00,28
2019-06-29 15:41:00,22
2019-06-29 15:42:00,3
2019-06-29 15:43:00,1
2019-06-29 15:44:00,1
2019-06-29 15:45:00,15
2019-06-29 15:46:00,4
2019-06-29 15:48:00,2
2019-06-29 15:50:00,28
2019-06-29 15:51:00,22
2019-06-29 15:52:00,3
2019-06-29 15:53:00,1
2019-06-29 15:54:00,1
2019-06-29 15:55:00,15
2019-06-29 15:56:00,4
2019-06-29 15:58:00,2
2019-06-29 16:00:00,28
2019-06-29 16:01:00,22
2019-06-29 16:02:00,3
2019-06-29 16:03:00,1
2019-06-29 16:04:00,1
2019-06-29 16:05:00,15
2019-06-29 16:06:00,4
2019-06-29 16:08:00,2
2019-06-29 16:10:00,28
2019-06-29 16:11:00,22
2019-06-29 16:12:00,3
2019-06-29 16:13:00,1
2019-06-29 16:14:00,1
2019-06-29 16:15:00,11
2019-06-29 16:16:00,8
2019-06-29 16:18:00,2
2019-06-29 16:20:00,30
2019-06-29 16:21:00,22
2019-06-29 16:22:00,3
2019-06-29 16:23:00,1
2019-06-29 16:24:00,1
2019-06-29 16:25:00,11
2019-06-29 16:26:00,8
2019-06-29 16:28:00,2
2019-06-29 16:30:00,28
2019-06-29 16:31:00,22
2019-06-29 16:32:00,3
2019-06-29 16:33:00,1
2019-06-29 16:34:00,1
2019-06-29 16:35:00,11
2019-06-29 16:36:00,8
2019-06-29 16:38:00,2
2019-06-29 16:40:00,28
2019-06-29 16:41:00,22
2019-06-29 16:42:00,3
2019-06-29 16:43:00,1
2019-06-29 16:44:00,1
2019-06-29 16:45:00,11
2019-06-29 16:46:00,8
2019-06-29 16:48:00,2
2019-06-29 16:50:00,26
2019-06-29 16:51:00,24
2019-06-29 16:52:00,3
2019-06-29 16:53:00,1
2019-06-29 16:54:00,1
2019-06-29 16:55:00,11
2019-06-29 16:56:00,8
2019-06-29 16:58:00,2
2019-06-29 17:00:00,28
2019-06-29 17:01:00,24
2019-06-29 17:02:00,3
2019-06-29 17:03:00,1
2019-06-29 17:04:00,1
2019-06-29 17:05:00,11
2019-06-29 17:06:00,8
2019-06-29 17:08:00,2
2019-06-29 17:10:00,26
2019-06-29 17:11:00,24
2019-06-29 17:12:00,3
2019-06-29 17:13:00,1
2019-06-29 17:14:00,1
2019-06-29 17:15:00,11
2019-06-29 17:16:00,8
2019-06-29 17:18:00,2
2019-06-29 17:20:00,23
2019-06-29 17:21:00,27
2019-06-29 17:22:00,3
2019-06-29 17:23:00,1
2019-06-29 17:24:00,1
2019-06-29 17:25:00,11
2019-06-29 17:26:00,8
2019-06-29 17:28:00,2
2019-06-29 17:30:00,26
2019-06-29 17:31:00,24
2019-06-29 17:32:00,3
2019-06-29 17:33:00,1
2019-06-29 17:34:00,1
2019-06-29 17:35:00,11
2019-06-29 17:36:00,8
2019-06-29 17:38:00,2
2019-06-29 17:39:00,1
2019-06-29 17:40:00,27
2019-06-29 17:41:00,26
2019-06-29 17:42:00,3
2019-06-29 17:43:00,1
2019-06-29 17:44:00,1
2019-06-29 17:45:00,10
2019-06-29 17:46:00,9
2019-06-29 17:48:00,2
2019-06-29 17:50:00,18
2019-06-29 17:51:00,32
2019-06-29 17:52:00,3
2019-06-29 17:53:00,1
2019-06-29 17:54:00,1
2019-06-29 17:55:00,11
2019-06-29 17:56:00,8
2019-06-29 17:58:00,2
2019-06-29 18:00:00,17
2019-06-29 18:01:00,32
2019-06-29 18:02:00,4
2019-06-29 18:03:00,1
2019-06-29 18:04:00,1
2019-06-29 18:05:00,11
2019-06-29 18:06:00,8
2019-06-29 18:08:00,2
2019-06-29 18:10:00,17
2019-06-29 18:11:00,32
2019-06-29 18:12:00,3
2019-06-29 18:13:00,2
2019-06-29 18:14:00,1
2019-06-29 18:15:00,11
2019-06-29 18:16:00,8
2019-06-29 18:18:00,2
2019-06-29 18:20:00,17
2019-06-29 18:21:00,32
2019-06-29 18:22:00,3
2019-06-29 18:23:00,2
2019-06-29 18:24:00,1
2019-06-29 18:25:00,11
2019-06-29 18:26:00,8
2019-06-29 18:28:00,2
2019-06-29 18:30:00,17
2019-06-29 18:31:00,32
2019-06-29 18:32:00,3
2019-06-29 18:33:00,2
2019-06-29 18:34:00,1
2019-06-29 18:35:00,11
2019-06-29 18:36:00,8
2019-06-29 18:38:00,2
2019-06-29 18:40:00,17
2019-06-29 18:41:00,32
2019-06-29 18:42:00,3
2019-06-29 18:43:00,2
2019-06-29 18:44:00,1
2019-06-29 18:45:00,9
2019-06-29 18:46:00,10
2019-06-29 18:48:00,2
2019-06-29 18:50:00,17
2019-06-29 18:51:00,33
2019-06-29 18:52:00,3
2019-06-29 18:53:00,2
2019-06-29 18:54:00,1
2019-06-29 18:55:00,9
2019-06-29 18:56:00,10
2019-06-29 18:58:00,2
2019-06-29 19:00:00,17
2019-06-29 19:01:00,32
2019-06-29 19:02:00,3
2019-06-29 19:03:00,2
2019-06-29 19:04:00,1
2019-06-29 19:05:00,9
2019-06-29 19:06:00,10
2019-06-29 19:08:00,2
2019-06-29 19:10:00,17
2019-06-29 19:11:00,32
2019-06-29 19:12:00,3
2019-06-29 19:13:00,2
2019-06-29 19:14:00,2
2019-06-29 19:15:00,9
2019-06-29 19:16:00,10
2019-06-29 19:18:00,2
2019-06-29 19:20:00,17
2019-06-29 19:21:00,32
2019-06-29 19:22:00,3
2019-06-29 19:23:00,2
2019-06-29 19:24:00,1
2019-06-29 19:25:00,9
2019-06-29 19:26:00,10
2019-06-29 19:28:00,2
2019-06-29 19:29:00,1
2019-06-29 19:30:00,13
2019-06-29 19:31:00,36
2019-06-29 19:32:00,3
2019-06-29 19:33:00,2
2019-06-29 19:34:00,2
2019-06-29 19:35:00,10
2019-06-29 19:36:00,11
2019-06-29 19:38:00,2
2019-06-29 19:40:00,13
2019-06-29 19:41:00,36
2019-06-29 19:42:00,3
2019-06-29 19:43:00,3
2019-06-29 19:44:00,1
2019-06-29 19:45:00,10
2019-06-29 19:46:00,10
2019-06-29 19:48:00,2
2019-06-29 19:50:00,13
2019-06-29 19:51:00,36
2019-06-29 19:52:00,3
2019-06-29 19:53:00,2
2019-06-29 19:54:00,1
2019-06-29 19:55:00,9
2019-06-29 19:56:00,10
2019-06-29 19:58:00,2
2019-06-29 20:00:00,13
2019-06-29 20:01:00,36
2019-06-29 20:02:00,3
2019-06-29 20:03:00,2
2019-06-29 20:04:00,1
2019-06-29 20:05:00,9
2019-06-29 20:06:00,10
2019-06-29 20:08:00,2
2019-06-29 20:10:00,13
2019-06-29 20:11:00,36
2019-06-29 20:12:00,3
2019-06-29 20:13:00,2
2019-06-29 20:14:00,1
2019-06-29 20:15:00,9
2019-06-29 20:16:00,10
2019-06-29 20:18:00,2
2019-06-29 20:20:00,12
2019-06-29 20:21:00,37
2019-06-29 20:22:00,3
2019-06-29 20:23:00,2
2019-06-29 20:24:00,1
2019-06-29 20:25:00,9
2019-06-29 20:26:00,10
2019-06-29 20:28:00,2
2019-06-29 20:30:00,12
2019-06-29 20:31:00,37
2019-06-29 20:32:00,3
2019-06-29 20:33:00,5
2019-06-29 20:34:00,1
2019-06-29 20:35:00,9
2019-06-29 20:36:00,10
2019-06-29 20:38:00,2
2019-06-29 20:40:00,12
2019-06-29 20:41:00,39
2019-06-29 20:42:00,3
2019-06-29 20:43:00,2
2019-06-29 20:44:00,1
2019-06-29 20:45:00,9
2019-06-29 20:46:00,10
2019-06-29 20:48:00,2
2019-06-29 20:50:00,12
2019-06-29 20:51:00,37
2019-06-29 20:52:00,3
2019-06-29 20:53:00,2
2019-06-29 20:54:00,1
2019-06-29 20:55:00,9
2019-06-29 20:56:00,10
2019-06-29 20:58:00,2
2019-06-29 21:00:00,12
2019-06-29 21:01:00,37
2019-06-29 21:02:00,3
2019-06-29 21:03:00,2
2019-06-29 21:04:00,1
2019-06-29 21:05:00,9
2019-06-29 21:06:00,10
2019-06-29 21:08:00,4
2019-06-29 21:10:00,12
2019-06-29 21:11:00,37
2019-06-29 21:12:00,3
2019-06-29 21:13:00,2
2019-06-29 21:14:00,1
2019-06-29 21:15:00,9
2019-06-29 21:16:00,10
2019-06-29 21:18:00,2
2019-06-29 21:20:00,12
2019-06-29 21:21:00,37
2019-06-29 21:22:00,3
2019-06-29 21:23:00,2
2019-06-29 21:24:00,1
2019-06-29 21:25:00,9
2019-06-29 21:26:00,10
2019-06-29 21:28:00,2
2019-06-29 21:30:00,13
2019-06-29 21:31:00,37
2019-06-29 21:32:00,1
2019-06-29 21:33:00,1
2019-06-29 21:34:00,3
