182,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-06-29 10:31:00,1
2019-06-29 11:01:00,1
2019-06-29 11:31:00,1
2019-06-29 11:32:00,1
2019-06-29 11:33:00,2
2019-06-29 11:34:00,1
2019-06-29 11:35:00,4
2019-06-29 11:36:00,1
2019-06-29 11:37:00,1
2019-06-29 12:31:00,2
2019-06-29 12:32:00,1
2019-06-29 12:33:00,1
2019-06-29 14:01:00,1
2019-06-29 14:02:00,1
2019-06-29 14:03:00,1
2019-06-29 14:04:00,2
2019-06-29 14:05:00,7
2019-06-29 14:06:00,1
2019-06-29 14:07:00,1
2019-06-29 14:08:00,1
2019-06-29 14:09:00,1
2019-06-29 14:10:00,1
2019-06-29 17:01:00,1
2019-06-29 17:02:00,1
2019-06-29 17:03:00,1
2019-06-29 17:04:00,2
2019-06-29 17:05:00,16
2019-06-29 17:06:00,1
2019-06-29 17:07:00,1
2019-06-29 17:08:00,1
2019-06-29 17:09:00,1
2019-06-29 17:10:00,1
2019-06-29 17:11:00,2
2019-06-29 17:12:00,1
2019-06-29 17:13:00,1
2019-06-29 17:14:00,1
2019-06-29 17:15:00,1
2019-06-29 17:16:00,1
2019-06-29 17:17:00,1
2019-06-29 17:18:00,1
2019-06-29 19:31:00,1
2019-06-29 19:32:00,1
2019-06-29 20:01:00,2
2019-06-29 20:02:00,1
2019-06-29 20:30:00,1
2019-06-29 22:02:00,1
2019-06-29 22:03:00,1
2019-06-29 22:04:00,2
2019-06-29 22:05:00,30
2019-06-29 22:06:00,6
2019-06-29 22:07:00,1
2019-06-29 22:08:00,1
2019-06-29 22:09:00,1
2019-06-29 22:10:00,1
2019-06-29 22:11:00,1
2019-06-29 22:12:00,1
2019-06-29 22:13:00,2
2019-06-29 22:14:00,1
2019-06-29 22:15:00,1
2019-06-29 22:16:00,1
2019-06-29 22:17:00,1
2019-06-29 22:18:00,1
2019-06-29 22:19:00,2
2019-06-29 22:20:00,1
2019-06-29 22:21:00,1
2019-06-29 22:22:00,1
2019-06-29 22:23:00,1
2019-06-29 22:24:00,2
2019-06-29 22:25:00,1
2019-06-29 22:26:00,1
2019-06-29 22:27:00,1
2019-06-29 22:28:00,1
2019-06-29 22:29:00,2
2019-06-29 22:30:00,1
2019-06-29 22:31:00,1
2019-06-29 22:32:00,1
2019-06-29 22:33:00,1
2019-06-29 22:34:00,1
2019-06-29 23:00:00,1
2019-06-29 23:01:00,1
2019-06-29 23:02:00,1
2019-06-29 23:03:00,1
2019-06-29 23:04:00,1
2019-06-29 23:05:00,16
2019-06-29 23:06:00,2
2019-06-29 23:07:00,1
2019-06-29 23:08:00,1
2019-06-29 23:09:00,1
2019-06-29 23:10:00,1
2019-06-29 23:11:00,1
2019-06-29 23:12:00,1
2019-06-29 23:13:00,2
2019-06-29 23:14:00,1
2019-06-29 23:15:00,1
2019-06-29 23:16:00,1
2019-06-29 23:17:00,1
