4484,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-01-15 21:41:00,5
2019-01-15 21:42:00,34
2019-01-15 21:43:00,15
2019-01-15 22:09:00,3
2019-01-15 22:11:00,15
2019-01-15 22:12:00,26
2019-01-15 22:13:00,43
2019-01-15 22:14:00,1
2019-01-15 22:37:00,41
2019-01-15 22:39:00,16
2019-01-15 22:40:00,46
2019-01-15 22:41:00,60
2019-01-15 22:42:00,19
2019-01-15 22:44:00,1
2019-01-15 22:45:00,1
2019-01-15 22:52:00,20
2019-01-15 22:53:00,60
2019-01-15 22:54:00,60
2019-01-15 22:55:00,60
2019-01-15 22:56:00,59
2019-01-15 22:57:00,60
2019-01-15 22:58:00,61
2019-01-15 22:59:00,60
2019-01-15 23:00:00,60
2019-01-15 23:01:00,61
2019-01-15 23:02:00,40
2019-01-15 23:03:00,28
2019-01-15 23:04:00,57
2019-01-15 23:05:00,57
2019-01-15 23:06:00,58
2019-01-15 23:07:00,59
2019-01-15 23:08:00,60
2019-01-15 23:09:00,59
2019-01-15 23:10:00,60
2019-01-15 23:11:00,59
2019-01-15 23:12:00,59
2019-01-15 23:13:00,61
2019-01-15 23:14:00,60
2019-01-15 23:15:00,60
2019-01-15 23:16:00,59
2019-01-15 23:17:00,62
2019-01-15 23:18:00,64
2019-01-15 23:19:00,60
2019-01-15 23:20:00,61
2019-01-15 23:21:00,60
2019-01-15 23:22:00,62
2019-01-15 23:23:00,60
2019-01-15 23:24:00,61
2019-01-15 23:25:00,60
2019-01-15 23:26:00,59
2019-01-15 23:27:00,61
2019-01-15 23:28:00,60
2019-01-15 23:29:00,60
2019-01-15 23:30:00,61
2019-01-15 23:31:00,60
2019-01-15 23:32:00,60
2019-01-15 23:33:00,57
2019-01-15 23:34:00,57
2019-01-15 23:35:00,57
2019-01-15 23:36:00,58
2019-01-15 23:37:00,57
2019-01-15 23:38:00,59
2019-01-15 23:39:00,60
2019-01-15 23:40:00,67
2019-01-15 23:41:00,93
2019-01-15 23:42:00,93
2019-01-15 23:43:00,88
2019-01-15 23:44:00,60
2019-01-15 23:45:00,61
2019-01-15 23:46:00,60
2019-01-15 23:47:00,60
2019-01-15 23:48:00,79
2019-01-15 23:49:00,91
2019-01-15 23:50:00,92
2019-01-15 23:51:00,68
2019-01-15 23:52:00,59
2019-01-15 23:53:00,60
2019-01-15 23:54:00,55
2019-01-15 23:55:00,61
2019-01-15 23:56:00,57
2019-01-15 23:57:00,59
2019-01-15 23:58:00,61
2019-01-15 23:59:00,61
