188,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-21 01:00:00,6
2019-04-21 01:01:00,5
2019-04-21 01:02:00,3
2019-04-21 01:03:00,4
2019-04-21 01:04:00,4
2019-04-21 01:05:00,2
2019-04-21 01:06:00,4
2019-04-21 01:07:00,4
2019-04-21 01:08:00,12
2019-04-21 01:09:00,8
2019-04-21 01:10:00,6
2019-04-21 01:11:00,10
2019-04-21 01:12:00,4
2019-04-21 01:13:00,8
2019-04-21 01:14:00,12
2019-04-21 01:15:00,4
2019-04-21 01:16:00,4
2019-04-21 01:17:00,14
2019-04-21 01:18:00,4
2019-04-21 01:19:00,6
2019-04-21 01:20:00,6
2019-04-21 01:21:00,12
2019-04-21 01:22:00,12
2019-04-21 01:23:00,8
2019-04-21 01:24:00,4
2019-04-21 01:25:00,4
2019-04-21 05:18:00,4
2019-04-21 05:19:00,6
2019-04-21 05:36:00,4
2019-04-21 05:37:00,4
