4,"SELECT s.specObjID, s.ra, s.dec, s.z, s.zErr, s.class   into mydb.Aliy_#_A1#    FROM SpecPhotoAll s    WHERE s.ra BETWEEN # AND #    AND s.dec BETWEEN # AND #   AND s.z BETWEEN # AND #   AND s.class = &&&"
2019-04-21 12:47:00,1
2019-04-21 12:49:00,1
2019-04-21 12:54:00,1
2019-04-21 13:02:00,1
