64,select * from galSpecLine where specObjId=#
2019-04-21 00:00:00,1
2019-04-21 00:19:00,3
2019-04-21 00:20:00,1
2019-04-21 01:24:00,1
2019-04-21 02:22:00,1
2019-04-21 02:28:00,1
2019-04-21 02:57:00,1
2019-04-21 06:03:00,1
2019-04-21 06:59:00,1
2019-04-21 07:07:00,1
2019-04-21 07:19:00,1
2019-04-21 07:48:00,1
2019-04-21 07:59:00,1
2019-04-21 08:46:00,1
2019-04-21 09:01:00,1
2019-04-21 09:14:00,1
2019-04-21 09:55:00,1
2019-04-21 10:39:00,1
2019-04-21 12:24:00,1
2019-04-21 12:36:00,1
2019-04-21 12:38:00,1
2019-04-21 12:44:00,1
2019-04-21 12:59:00,1
2019-04-21 14:05:00,1
2019-04-21 14:29:00,16
2019-04-21 15:04:00,2
2019-04-21 15:32:00,1
2019-04-21 16:04:00,1
2019-04-21 16:07:00,1
2019-04-21 16:39:00,1
2019-04-21 17:10:00,1
2019-04-21 17:11:00,1
2019-04-21 17:42:00,1
2019-04-21 17:43:00,1
2019-04-21 17:56:00,1
2019-04-21 17:57:00,1
2019-04-21 18:10:00,1
2019-04-21 18:46:00,1
2019-04-21 20:27:00,3
2019-04-21 22:23:00,1
2019-04-21 22:33:00,1
2019-04-21 22:34:00,1
2019-04-21 22:57:00,1
2019-04-21 23:40:00,1
