66,select * from sppLines where specObjId=#
2019-04-21 00:20:00,2
2019-04-21 01:23:00,1
2019-04-21 01:37:00,1
2019-04-21 01:45:00,1
2019-04-21 01:57:00,1
2019-04-21 02:24:00,1
2019-04-21 03:24:00,1
2019-04-21 04:28:00,1
2019-04-21 05:35:00,1
2019-04-21 06:03:00,1
2019-04-21 06:16:00,1
2019-04-21 06:22:00,1
2019-04-21 06:45:00,1
2019-04-21 08:55:00,1
2019-04-21 09:16:00,1
2019-04-21 09:47:00,1
2019-04-21 10:04:00,1
2019-04-21 10:13:00,1
2019-04-21 10:15:00,1
2019-04-21 12:22:00,1
2019-04-21 13:24:00,1
2019-04-21 13:44:00,1
2019-04-21 13:49:00,2
2019-04-21 14:02:00,1
2019-04-21 14:19:00,1
2019-04-21 14:29:00,18
2019-04-21 14:30:00,12
2019-04-21 15:32:00,1
2019-04-21 15:34:00,1
2019-04-21 17:36:00,1
2019-04-21 18:02:00,1
2019-04-21 18:12:00,1
2019-04-21 18:21:00,1
2019-04-21 18:38:00,1
2019-04-21 18:43:00,1
2019-04-21 22:25:00,1
