13497,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-21 19:42:00,264
2019-04-21 19:43:00,348
2019-04-21 19:44:00,331
2019-04-21 19:45:00,329
2019-04-21 19:46:00,340
2019-04-21 19:47:00,349
2019-04-21 19:48:00,294
2019-04-21 19:49:00,346
2019-04-21 19:50:00,345
2019-04-21 19:51:00,331
2019-04-21 19:52:00,340
2019-04-21 19:53:00,350
2019-04-21 19:54:00,358
2019-04-21 19:55:00,331
2019-04-21 19:56:00,331
2019-04-21 19:57:00,365
2019-04-21 19:58:00,365
2019-04-21 19:59:00,363
2019-04-21 20:00:00,367
2019-04-21 20:01:00,348
2019-04-21 20:02:00,353
2019-04-21 20:03:00,326
2019-04-21 20:04:00,363
2019-04-21 20:05:00,349
2019-04-21 20:06:00,323
2019-04-21 20:07:00,353
2019-04-21 20:08:00,353
2019-04-21 20:09:00,329
2019-04-21 20:10:00,355
2019-04-21 20:11:00,356
2019-04-21 20:12:00,356
2019-04-21 20:13:00,308
2019-04-21 20:14:00,345
2019-04-21 20:15:00,349
2019-04-21 20:16:00,327
2019-04-21 20:17:00,254
2019-04-21 20:18:00,296
2019-04-21 20:19:00,348
2019-04-21 20:20:00,367
2019-04-21 20:21:00,292
