1804,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-04-21 02:00:00,4
2019-04-21 02:02:00,1
2019-04-21 02:03:00,2
2019-04-21 02:04:00,1
2019-04-21 02:05:00,2
2019-04-21 02:06:00,1
2019-04-21 02:07:00,1
2019-04-21 02:08:00,1
2019-04-21 02:09:00,1
2019-04-21 02:10:00,1
2019-04-21 02:11:00,1
2019-04-21 02:12:00,1
2019-04-21 02:13:00,1
2019-04-21 02:14:00,1
2019-04-21 02:15:00,1
2019-04-21 02:16:00,1
2019-04-21 02:17:00,2
2019-04-21 02:19:00,2
2019-04-21 02:21:00,1
2019-04-21 02:22:00,3
2019-04-21 02:24:00,1
2019-04-21 02:25:00,1
2019-04-21 02:28:00,1
2019-04-21 02:31:00,5
2019-04-21 02:34:00,1
2019-04-21 02:35:00,2
2019-04-21 02:41:00,2
2019-04-21 02:44:00,4
2019-04-21 02:45:00,1
2019-04-21 02:46:00,1
2019-04-21 02:47:00,1
2019-04-21 02:48:00,1
2019-04-21 02:49:00,1
2019-04-21 02:50:00,3
2019-04-21 02:53:00,4
2019-04-21 02:55:00,2
2019-04-21 02:57:00,3
2019-04-21 02:58:00,1
2019-04-21 03:00:00,4
2019-04-21 03:02:00,1
2019-04-21 03:03:00,1
2019-04-21 03:04:00,2
2019-04-21 03:05:00,1
2019-04-21 03:07:00,3
2019-04-21 03:08:00,1
2019-04-21 03:09:00,1
2019-04-21 03:12:00,4
2019-04-21 03:14:00,2
2019-04-21 03:16:00,1
2019-04-21 03:17:00,3
2019-04-21 03:18:00,1
2019-04-21 03:19:00,1
2019-04-21 03:20:00,1
2019-04-21 03:21:00,1
2019-04-21 03:22:00,1
2019-04-21 03:23:00,2
2019-04-21 03:25:00,2
2019-04-21 03:26:00,1
2019-04-21 03:27:00,2
2019-04-21 03:28:00,1
2019-04-21 03:30:00,3
2019-04-21 03:31:00,1
2019-04-21 03:32:00,2
2019-04-21 03:33:00,1
2019-04-21 03:34:00,1
2019-04-21 03:35:00,2
2019-04-21 03:37:00,3
2019-04-21 03:38:00,1
2019-04-21 03:39:00,3
2019-04-21 03:42:00,4
2019-04-21 03:45:00,4
2019-04-21 03:46:00,1
2019-04-21 03:47:00,2
2019-04-21 03:49:00,2
2019-04-21 03:50:00,1
2019-04-21 03:51:00,3
2019-04-21 03:54:00,4
2019-04-21 03:56:00,1
2019-04-21 03:57:00,1
2019-04-21 03:59:00,4
2019-04-21 04:00:00,1
2019-04-21 04:06:00,1
2019-04-21 04:07:00,1
2019-04-21 04:08:00,1
2019-04-21 04:10:00,4
2019-04-21 04:11:00,1
2019-04-21 04:12:00,1
2019-04-21 04:13:00,2
2019-04-21 04:14:00,2
2019-04-21 04:17:00,4
2019-04-21 04:19:00,3
2019-04-21 04:20:00,1
2019-04-21 04:21:00,2
2019-04-21 04:22:00,1
2019-04-21 04:23:00,1
2019-04-21 04:24:00,1
2019-04-21 04:25:00,1
2019-04-21 04:26:00,1
2019-04-21 04:27:00,1
2019-04-21 04:28:00,1
2019-04-21 04:29:00,2
2019-04-21 04:30:00,1
2019-04-21 04:32:00,2
2019-04-21 04:33:00,2
2019-04-21 04:34:00,1
2019-04-21 04:35:00,2
2019-04-21 04:36:00,1
2019-04-21 04:37:00,1
2019-04-21 04:38:00,1
2019-04-21 04:39:00,2
2019-04-21 04:41:00,2
2019-04-21 04:43:00,4
2019-04-21 04:46:00,4
2019-04-21 04:48:00,1
2019-04-21 04:50:00,3
2019-04-21 04:51:00,1
2019-04-21 04:52:00,2
2019-04-21 04:53:00,3
2019-04-21 04:54:00,1
2019-04-21 04:56:00,2
2019-04-21 04:57:00,2
2019-04-21 04:59:00,2
2019-04-21 05:00:00,1
2019-04-21 05:01:00,1
2019-04-21 05:03:00,2
2019-04-21 05:04:00,1
2019-04-21 05:09:00,2
2019-04-21 05:10:00,2
2019-04-21 05:11:00,1
2019-04-21 05:12:00,2
2019-04-21 05:13:00,1
2019-04-21 05:14:00,2
2019-04-21 05:16:00,3
2019-04-21 05:19:00,2
2019-04-21 05:20:00,2
2019-04-21 05:21:00,1
2019-04-21 05:22:00,2
2019-04-21 05:24:00,1
2019-04-21 05:25:00,3
2019-04-21 05:28:00,4
2019-04-21 05:29:00,2
2019-04-21 05:31:00,2
2019-04-21 05:32:00,2
2019-04-21 05:33:00,1
2019-04-21 05:35:00,2
2019-04-21 05:36:00,3
2019-04-21 05:37:00,1
2019-04-21 05:39:00,3
2019-04-21 05:41:00,2
2019-04-21 05:42:00,1
2019-04-21 05:43:00,3
2019-04-21 05:44:00,1
2019-04-21 05:45:00,1
2019-04-21 05:46:00,1
2019-04-21 05:47:00,1
2019-04-21 05:48:00,1
2019-04-21 05:49:00,1
2019-04-21 05:50:00,2
2019-04-21 05:51:00,1
2019-04-21 05:54:00,2
2019-04-21 05:57:00,4
2019-04-21 05:58:00,1
2019-04-21 05:59:00,1
2019-04-21 06:00:00,2
2019-04-21 06:01:00,1
2019-04-21 06:03:00,3
2019-04-21 06:06:00,2
2019-04-21 06:07:00,2
2019-04-21 06:09:00,2
2019-04-21 06:10:00,2
2019-04-21 06:11:00,1
2019-04-21 06:12:00,1
2019-04-21 06:13:00,1
2019-04-21 06:14:00,1
2019-04-21 06:15:00,2
2019-04-21 06:17:00,2
2019-04-21 06:19:00,1
2019-04-21 06:20:00,3
2019-04-21 06:22:00,2
2019-04-21 06:23:00,1
2019-04-21 06:24:00,1
2019-04-21 06:25:00,1
2019-04-21 06:26:00,2
2019-04-21 06:28:00,2
2019-04-21 06:29:00,2
2019-04-21 06:30:00,2
2019-04-21 06:31:00,1
2019-04-21 06:32:00,1
2019-04-21 06:34:00,3
2019-04-21 06:35:00,1
2019-04-21 06:36:00,2
2019-04-21 06:37:00,1
2019-04-21 06:38:00,1
2019-04-21 06:39:00,2
2019-04-21 06:41:00,2
2019-04-21 06:42:00,1
2019-04-21 06:43:00,1
2019-04-21 06:44:00,1
2019-04-21 06:45:00,2
2019-04-21 06:47:00,2
2019-04-21 06:48:00,1
2019-04-21 06:49:00,2
2019-04-21 06:50:00,1
2019-04-21 06:51:00,2
2019-04-21 06:52:00,3
2019-04-21 06:53:00,1
2019-04-21 06:54:00,1
2019-04-21 06:55:00,2
2019-04-21 06:56:00,1
2019-04-21 06:57:00,2
2019-04-21 06:58:00,1
2019-04-21 06:59:00,1
2019-04-21 07:00:00,2
2019-04-21 07:02:00,3
2019-04-21 07:03:00,1
2019-04-21 07:04:00,2
2019-04-21 07:06:00,3
2019-04-21 07:07:00,1
2019-04-21 07:08:00,1
2019-04-21 07:09:00,1
2019-04-21 07:10:00,2
2019-04-21 07:11:00,2
2019-04-21 07:12:00,1
2019-04-21 07:13:00,1
2019-04-21 07:14:00,1
2019-04-21 07:15:00,1
2019-04-21 07:16:00,1
2019-04-21 07:17:00,2
2019-04-21 07:19:00,3
2019-04-21 07:21:00,2
2019-04-21 07:22:00,1
2019-04-21 07:23:00,3
2019-04-21 07:25:00,3
2019-04-21 07:26:00,2
2019-04-21 07:28:00,3
2019-04-21 07:30:00,3
2019-04-21 07:32:00,2
2019-04-21 07:34:00,2
2019-04-21 07:35:00,1
2019-04-21 07:36:00,2
2019-04-21 07:37:00,2
2019-04-21 07:39:00,2
2019-04-21 07:41:00,3
2019-04-21 07:42:00,1
2019-04-21 07:43:00,1
2019-04-21 07:44:00,2
2019-04-21 07:45:00,1
2019-04-21 07:46:00,1
2019-04-21 07:47:00,2
2019-04-21 07:48:00,1
2019-04-21 07:49:00,1
2019-04-21 07:50:00,1
2019-04-21 07:52:00,2
2019-04-21 07:53:00,1
2019-04-21 07:54:00,2
2019-04-21 07:55:00,1
2019-04-21 07:56:00,2
2019-04-21 07:58:00,2
2019-04-21 07:59:00,2
2019-04-21 08:00:00,1
2019-04-21 08:01:00,1
2019-04-21 08:02:00,2
2019-04-21 08:04:00,3
2019-04-21 08:05:00,1
2019-04-21 08:06:00,2
2019-04-21 08:07:00,1
2019-04-21 08:08:00,1
2019-04-21 08:09:00,2
2019-04-21 08:10:00,1
2019-04-21 08:11:00,2
2019-04-21 08:12:00,1
2019-04-21 08:13:00,1
2019-04-21 08:14:00,1
2019-04-21 08:15:00,2
2019-04-21 08:16:00,1
2019-04-21 08:17:00,2
2019-04-21 08:18:00,1
2019-04-21 08:19:00,1
2019-04-21 08:20:00,1
2019-04-21 08:21:00,1
2019-04-21 08:22:00,1
2019-04-21 08:23:00,1
2019-04-21 08:24:00,3
2019-04-21 08:26:00,3
2019-04-21 08:28:00,3
2019-04-21 08:29:00,1
2019-04-21 08:30:00,1
2019-04-21 08:31:00,1
2019-04-21 08:32:00,1
2019-04-21 08:33:00,2
2019-04-21 08:34:00,1
2019-04-21 08:35:00,1
2019-04-21 08:38:00,4
2019-04-21 08:39:00,1
2019-04-21 08:40:00,2
2019-04-21 08:41:00,1
2019-04-21 08:42:00,1
2019-04-21 08:43:00,2
2019-04-21 08:44:00,1
2019-04-21 08:45:00,1
2019-04-21 08:46:00,2
2019-04-21 08:47:00,1
2019-04-21 08:49:00,3
2019-04-21 08:50:00,1
2019-04-21 08:51:00,1
2019-04-21 08:52:00,2
2019-04-21 08:54:00,2
2019-04-21 08:55:00,1
2019-04-21 09:09:00,1
2019-04-21 09:19:00,1
2019-04-21 09:20:00,1
2019-04-21 09:21:00,1
2019-04-21 09:23:00,5
2019-04-21 09:24:00,1
2019-04-21 09:25:00,1
2019-04-21 09:26:00,1
2019-04-21 09:27:00,2
2019-04-21 09:29:00,3
2019-04-21 09:31:00,4
2019-04-21 09:33:00,2
2019-04-21 09:34:00,1
2019-04-21 09:35:00,1
2019-04-21 09:36:00,1
2019-04-21 09:37:00,2
2019-04-21 09:38:00,2
2019-04-21 09:39:00,1
2019-04-21 09:40:00,2
2019-04-21 09:41:00,1
2019-04-21 09:42:00,1
2019-04-21 09:43:00,2
2019-04-21 09:44:00,2
2019-04-21 09:46:00,2
2019-04-21 09:47:00,1
2019-04-21 09:48:00,1
2019-04-21 09:49:00,2
2019-04-21 09:51:00,1
2019-04-21 09:52:00,1
2019-04-21 09:54:00,3
2019-04-21 09:55:00,1
2019-04-21 09:56:00,1
2019-04-21 09:57:00,2
2019-04-21 09:58:00,1
2019-04-21 09:59:00,2
2019-04-21 10:00:00,1
2019-04-21 10:01:00,1
2019-04-21 10:02:00,2
2019-04-21 10:03:00,1
2019-04-21 10:04:00,2
2019-04-21 10:05:00,1
2019-04-21 10:06:00,1
2019-04-21 10:07:00,2
2019-04-21 10:08:00,1
2019-04-21 10:09:00,1
2019-04-21 10:10:00,2
2019-04-21 10:11:00,2
2019-04-21 10:13:00,2
2019-04-21 10:14:00,1
2019-04-21 10:15:00,1
2019-04-21 10:16:00,1
2019-04-21 10:17:00,2
2019-04-21 10:18:00,1
2019-04-21 10:19:00,1
2019-04-21 10:20:00,1
2019-04-21 10:22:00,2
2019-04-21 10:23:00,1
2019-04-21 10:24:00,1
2019-04-21 10:25:00,1
2019-04-21 10:26:00,2
2019-04-21 10:28:00,2
2019-04-21 10:29:00,1
2019-04-21 10:30:00,2
2019-04-21 10:31:00,2
2019-04-21 10:33:00,3
2019-04-21 10:34:00,2
2019-04-21 10:36:00,1
2019-04-21 10:37:00,2
2019-04-21 10:38:00,1
2019-04-21 10:39:00,1
2019-04-21 10:40:00,2
2019-04-21 10:41:00,1
2019-04-21 10:42:00,1
2019-04-21 10:43:00,1
2019-04-21 10:44:00,2
2019-04-21 10:45:00,1
2019-04-21 10:46:00,2
2019-04-21 10:47:00,1
2019-04-21 10:49:00,3
2019-04-21 10:50:00,2
2019-04-21 10:52:00,3
2019-04-21 10:53:00,1
2019-04-21 11:04:00,5
2019-04-21 11:05:00,1
2019-04-21 11:06:00,1
2019-04-21 11:07:00,2
2019-04-21 11:08:00,2
2019-04-21 11:11:00,4
2019-04-21 11:14:00,4
2019-04-21 11:16:00,2
2019-04-21 11:17:00,2
2019-04-21 11:19:00,2
2019-04-21 11:20:00,1
2019-04-21 11:21:00,1
2019-04-21 11:22:00,2
2019-04-21 11:24:00,2
2019-04-21 11:25:00,1
2019-04-21 11:26:00,1
2019-04-21 11:27:00,1
2019-04-21 11:28:00,2
2019-04-21 11:29:00,2
2019-04-21 11:30:00,1
2019-04-21 11:31:00,1
2019-04-21 11:32:00,1
2019-04-21 11:33:00,1
2019-04-21 11:34:00,2
2019-04-21 11:35:00,1
2019-04-21 11:36:00,2
2019-04-21 11:37:00,2
2019-04-21 11:38:00,1
2019-04-21 11:39:00,1
2019-04-21 11:40:00,2
2019-04-21 11:41:00,1
2019-04-21 11:42:00,1
2019-04-21 11:43:00,2
2019-04-21 11:45:00,1
2019-04-21 11:46:00,1
2019-04-21 11:48:00,1
2019-04-21 11:55:00,1
2019-04-21 11:56:00,1
2019-04-21 11:57:00,1
2019-04-21 11:58:00,1
2019-04-21 11:59:00,1
2019-04-21 12:00:00,1
2019-04-21 12:01:00,2
2019-04-21 12:02:00,1
2019-04-21 12:03:00,2
2019-04-21 12:04:00,1
2019-04-21 12:05:00,1
2019-04-21 12:06:00,1
2019-04-21 12:08:00,3
2019-04-21 12:12:00,3
2019-04-21 12:13:00,5
2019-04-21 12:15:00,1
2019-04-21 12:17:00,3
2019-04-21 12:19:00,3
2019-04-21 12:21:00,3
2019-04-21 12:22:00,1
2019-04-21 12:23:00,2
2019-04-21 12:24:00,1
2019-04-21 12:25:00,2
2019-04-21 12:27:00,2
2019-04-21 12:28:00,2
2019-04-21 12:29:00,2
2019-04-21 12:30:00,1
2019-04-21 12:31:00,1
2019-04-21 12:32:00,2
2019-04-21 12:33:00,1
2019-04-21 12:35:00,4
2019-04-21 12:36:00,1
2019-04-21 12:37:00,2
2019-04-21 12:38:00,1
2019-04-21 12:39:00,1
2019-04-21 12:40:00,2
2019-04-21 12:41:00,1
2019-04-21 12:42:00,2
2019-04-21 12:44:00,2
2019-04-21 12:46:00,3
2019-04-21 12:47:00,1
2019-04-21 12:48:00,1
2019-04-21 12:49:00,2
2019-04-21 12:51:00,2
2019-04-21 12:52:00,2
2019-04-21 12:53:00,1
2019-04-21 12:55:00,4
2019-04-21 12:57:00,2
2019-04-21 12:59:00,4
2019-04-21 13:02:00,4
2019-04-21 13:03:00,2
2019-04-21 13:05:00,2
2019-04-21 13:06:00,2
2019-04-21 13:07:00,2
2019-04-21 13:09:00,3
2019-04-21 13:10:00,1
2019-04-21 13:11:00,1
2019-04-21 13:12:00,2
2019-04-21 13:13:00,2
2019-04-21 13:14:00,2
2019-04-21 13:16:00,2
2019-04-21 13:17:00,1
2019-04-21 13:18:00,2
2019-04-21 13:19:00,2
2019-04-21 13:20:00,2
2019-04-21 13:21:00,2
2019-04-21 13:23:00,2
2019-04-21 13:24:00,1
2019-04-21 13:25:00,2
2019-04-21 13:26:00,1
2019-04-21 13:27:00,1
2019-04-21 13:28:00,2
2019-04-21 13:30:00,2
2019-04-21 13:31:00,2
2019-04-21 13:32:00,2
2019-04-21 13:33:00,1
2019-04-21 13:34:00,1
2019-04-21 13:35:00,1
2019-04-21 13:36:00,2
2019-04-21 13:37:00,2
2019-04-21 13:38:00,1
2019-04-21 13:39:00,2
2019-04-21 13:40:00,2
2019-04-21 13:55:00,2
2019-04-21 13:57:00,2
2019-04-21 13:58:00,1
2019-04-21 13:59:00,2
2019-04-21 14:00:00,1
2019-04-21 14:01:00,1
2019-04-21 14:02:00,1
2019-04-21 14:03:00,3
2019-04-21 14:05:00,3
2019-04-21 14:07:00,3
2019-04-21 14:09:00,3
2019-04-21 14:10:00,1
2019-04-21 14:11:00,2
2019-04-21 14:12:00,1
2019-04-21 14:13:00,1
2019-04-21 14:15:00,3
2019-04-21 14:16:00,1
2019-04-21 14:18:00,3
2019-04-21 14:20:00,2
2019-04-21 14:21:00,1
2019-04-21 14:22:00,1
2019-04-21 14:23:00,1
2019-04-21 14:25:00,3
2019-04-21 14:27:00,1
2019-04-21 14:33:00,2
2019-04-21 14:34:00,1
2019-04-21 14:36:00,3
2019-04-21 14:37:00,1
2019-04-21 14:38:00,1
2019-04-21 14:39:00,1
2019-04-21 14:40:00,1
2019-04-21 14:41:00,1
2019-04-21 14:42:00,3
2019-04-21 14:44:00,2
2019-04-21 14:46:00,4
2019-04-21 14:48:00,1
2019-04-21 14:49:00,2
2019-04-21 14:50:00,1
2019-04-21 14:51:00,1
2019-04-21 14:52:00,1
2019-04-21 14:53:00,2
2019-04-21 14:54:00,1
2019-04-21 14:55:00,2
2019-04-21 15:02:00,1
2019-04-21 15:03:00,2
2019-04-21 15:05:00,2
2019-04-21 15:06:00,2
2019-04-21 15:07:00,2
2019-04-21 15:08:00,1
2019-04-21 15:09:00,1
2019-04-21 15:10:00,1
2019-04-21 15:13:00,6
2019-04-21 15:14:00,1
2019-04-21 15:16:00,2
2019-04-21 15:17:00,1
2019-04-21 15:18:00,1
2019-04-21 15:19:00,3
2019-04-21 15:21:00,4
2019-04-21 15:22:00,1
2019-04-21 15:23:00,1
2019-04-21 15:24:00,1
2019-04-21 15:25:00,1
2019-04-21 15:27:00,4
2019-04-21 15:29:00,2
2019-04-21 15:30:00,1
2019-04-21 15:31:00,3
2019-04-21 15:33:00,3
2019-04-21 15:34:00,1
2019-04-21 15:35:00,1
2019-04-21 15:36:00,1
2019-04-21 15:38:00,2
2019-04-21 15:39:00,2
2019-04-21 15:41:00,2
2019-04-21 15:43:00,3
2019-04-21 15:44:00,1
2019-04-21 15:46:00,2
2019-04-21 15:48:00,1
2019-04-21 15:49:00,1
2019-04-21 15:53:00,6
2019-04-21 15:54:00,1
2019-04-21 15:55:00,2
2019-04-21 15:57:00,3
2019-04-21 15:58:00,1
2019-04-21 15:59:00,2
2019-04-21 16:01:00,2
2019-04-21 16:03:00,4
2019-04-21 16:04:00,2
2019-04-21 16:06:00,2
2019-04-21 16:07:00,2
2019-04-21 16:08:00,2
2019-04-21 16:09:00,1
2019-04-21 16:10:00,1
2019-04-21 16:11:00,1
2019-04-21 16:14:00,7
2019-04-21 16:15:00,1
2019-04-21 16:16:00,1
2019-04-21 16:18:00,4
2019-04-21 16:19:00,2
2019-04-21 16:21:00,3
2019-04-21 16:23:00,4
2019-04-21 16:25:00,2
2019-04-21 16:26:00,1
2019-04-21 16:28:00,4
2019-04-21 16:30:00,2
2019-04-21 16:31:00,2
2019-04-21 16:32:00,2
2019-04-21 16:34:00,1
2019-04-21 16:35:00,3
2019-04-21 16:36:00,1
2019-04-21 16:37:00,3
2019-04-21 16:41:00,6
2019-04-21 16:44:00,4
2019-04-21 16:45:00,1
2019-04-21 16:47:00,2
2019-04-21 16:49:00,3
2019-04-21 16:51:00,4
2019-04-21 16:53:00,4
2019-04-21 16:56:00,4
2019-04-21 16:59:00,5
2019-04-21 17:01:00,1
2019-04-21 17:02:00,2
2019-04-21 17:03:00,1
2019-04-21 17:04:00,2
2019-04-21 17:05:00,1
2019-04-21 17:06:00,2
2019-04-21 17:07:00,1
2019-04-21 17:08:00,1
2019-04-21 17:09:00,2
2019-04-21 17:10:00,1
2019-04-21 17:11:00,1
2019-04-21 17:13:00,4
2019-04-21 17:14:00,1
2019-04-21 17:16:00,2
2019-04-21 17:17:00,2
2019-04-21 17:19:00,2
2019-04-21 17:20:00,2
2019-04-21 17:21:00,2
2019-04-21 17:22:00,1
2019-04-21 17:23:00,1
2019-04-21 17:25:00,3
2019-04-21 17:27:00,2
2019-04-21 17:29:00,4
2019-04-21 17:30:00,1
2019-04-21 17:32:00,3
2019-04-21 17:33:00,1
2019-04-21 17:35:00,3
2019-04-21 17:36:00,1
2019-04-21 17:37:00,1
2019-04-21 17:38:00,2
2019-04-21 17:39:00,1
2019-04-21 17:40:00,2
2019-04-21 17:41:00,1
2019-04-21 17:42:00,2
2019-04-21 17:45:00,4
2019-04-21 17:47:00,3
2019-04-21 17:48:00,1
2019-04-21 17:49:00,2
2019-04-21 17:50:00,2
2019-04-21 17:51:00,1
2019-04-21 17:52:00,1
2019-04-21 17:53:00,2
2019-04-21 17:56:00,4
2019-04-21 17:57:00,2
2019-04-21 17:58:00,1
2019-04-21 17:59:00,1
2019-04-21 18:01:00,4
2019-04-21 18:03:00,3
2019-04-21 18:04:00,1
2019-04-21 18:05:00,1
2019-04-21 18:06:00,2
2019-04-21 18:09:00,4
2019-04-21 18:10:00,1
2019-04-21 18:11:00,3
2019-04-21 18:14:00,4
2019-04-21 18:16:00,3
2019-04-21 18:18:00,2
2019-04-21 18:19:00,1
2019-04-21 18:21:00,2
2019-04-21 18:23:00,2
2019-04-21 18:24:00,1
2019-04-21 18:26:00,3
2019-04-21 18:27:00,2
2019-04-21 18:29:00,2
2019-04-21 18:30:00,2
2019-04-21 18:31:00,1
2019-04-21 18:33:00,3
2019-04-21 18:34:00,1
2019-04-21 18:35:00,1
2019-04-21 18:36:00,1
2019-04-21 18:37:00,2
2019-04-21 18:39:00,4
2019-04-21 18:41:00,2
2019-04-21 18:43:00,2
2019-04-21 18:44:00,3
2019-04-21 18:45:00,1
2019-04-21 18:47:00,2
2019-04-21 18:48:00,2
2019-04-21 18:49:00,1
2019-04-21 18:50:00,2
2019-04-21 18:52:00,2
2019-04-21 18:53:00,2
2019-04-21 18:55:00,2
2019-04-21 18:57:00,3
2019-04-21 18:58:00,2
2019-04-21 18:59:00,1
2019-04-21 19:00:00,1
2019-04-21 19:01:00,2
2019-04-21 19:02:00,2
2019-04-21 19:05:00,4
2019-04-21 19:06:00,1
2019-04-21 19:08:00,3
2019-04-21 19:09:00,1
2019-04-21 19:11:00,4
2019-04-21 19:12:00,1
2019-04-21 19:13:00,2
2019-04-21 19:15:00,1
2019-04-21 19:16:00,2
2019-04-21 19:17:00,2
2019-04-21 19:19:00,3
2019-04-21 19:21:00,2
2019-04-21 19:22:00,1
2019-04-21 19:24:00,1
2019-04-21 19:26:00,3
2019-04-21 19:27:00,1
2019-04-21 19:28:00,1
2019-04-21 19:29:00,2
2019-04-21 19:30:00,1
2019-04-21 19:32:00,3
2019-04-21 19:33:00,1
2019-04-21 19:34:00,3
2019-04-21 19:36:00,3
2019-04-21 19:38:00,1
2019-04-21 19:39:00,2
2019-04-21 19:41:00,2
2019-04-21 19:42:00,1
2019-04-21 19:43:00,1
2019-04-21 19:44:00,3
2019-04-21 19:45:00,1
2019-04-21 19:47:00,2
2019-04-21 19:48:00,2
2019-04-21 19:49:00,1
2019-04-21 19:50:00,2
2019-04-21 19:52:00,2
2019-04-21 19:54:00,2
2019-04-21 19:55:00,1
2019-04-21 19:57:00,2
2019-04-21 19:58:00,2
2019-04-21 19:59:00,1
2019-04-21 20:00:00,2
2019-04-21 20:02:00,2
2019-04-21 20:04:00,2
2019-04-21 20:06:00,3
2019-04-21 20:08:00,2
2019-04-21 20:09:00,2
2019-04-21 20:11:00,4
2019-04-21 20:13:00,2
2019-04-21 20:14:00,2
2019-04-21 20:15:00,1
2019-04-21 20:16:00,2
2019-04-21 20:18:00,3
2019-04-21 20:19:00,1
2019-04-21 20:20:00,2
2019-04-21 20:21:00,1
2019-04-21 20:22:00,1
2019-04-21 20:23:00,3
2019-04-21 20:25:00,2
2019-04-21 20:26:00,2
2019-04-21 20:27:00,2
2019-04-21 20:28:00,2
2019-04-21 20:29:00,2
2019-04-21 20:30:00,1
2019-04-21 20:32:00,3
2019-04-21 20:33:00,2
2019-04-21 20:34:00,1
2019-04-21 20:36:00,3
2019-04-21 20:39:00,3
2019-04-21 20:40:00,2
2019-04-21 20:42:00,2
2019-04-21 20:43:00,2
2019-04-21 20:44:00,2
2019-04-21 20:45:00,2
2019-04-21 20:46:00,1
2019-04-21 20:47:00,1
2019-04-21 20:48:00,1
2019-04-21 20:49:00,2
2019-04-21 20:51:00,2
2019-04-21 20:52:00,2
2019-04-21 20:53:00,1
2019-04-21 20:54:00,1
2019-04-21 20:55:00,1
2019-04-21 20:56:00,2
2019-04-21 20:57:00,2
2019-04-21 20:58:00,1
2019-04-21 20:59:00,1
2019-04-21 21:00:00,1
2019-04-21 21:01:00,2
2019-04-21 21:02:00,2
2019-04-21 21:03:00,1
2019-04-21 21:04:00,1
2019-04-21 21:06:00,2
2019-04-21 21:07:00,1
2019-04-21 21:08:00,2
2019-04-21 21:09:00,1
2019-04-21 21:10:00,2
2019-04-21 21:11:00,1
2019-04-21 21:12:00,1
2019-04-21 21:13:00,1
2019-04-21 21:14:00,2
2019-04-21 21:15:00,1
2019-04-21 21:16:00,1
2019-04-21 21:17:00,1
2019-04-21 21:18:00,1
2019-04-21 21:20:00,3
2019-04-21 21:21:00,1
2019-04-21 21:22:00,1
2019-04-21 21:23:00,2
2019-04-21 21:25:00,2
2019-04-21 21:26:00,1
2019-04-21 21:27:00,1
