1,"SELECT TOP # p.objId,p.ra,p.dec,p.petroMag_r,p.modelMag_g, p.modelMag_r,p.dered_r,p.dered_g,p.petroR5#_r,p.specObjID into mydb.MyTable from galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE # < p.ra<#      AND # < p.dec<#      AND s.clean = #     AND p.psfMag_r - p.cModel_r >= #     AND p.petroMag_r < #"
2019-04-21 18:52:00,1
