57,select * from galSpecIndx where specObjId=#
2019-04-21 00:19:00,5
2019-04-21 01:17:00,1
2019-04-21 01:32:00,1
2019-04-21 01:36:00,1
2019-04-21 02:08:00,1
2019-04-21 02:23:00,1
2019-04-21 02:34:00,1
2019-04-21 02:45:00,1
2019-04-21 03:44:00,1
2019-04-21 04:02:00,1
2019-04-21 06:55:00,1
2019-04-21 07:11:00,1
2019-04-21 07:46:00,1
2019-04-21 08:20:00,1
2019-04-21 09:52:00,1
2019-04-21 10:24:00,1
2019-04-21 10:34:00,1
2019-04-21 11:03:00,1
2019-04-21 11:43:00,1
2019-04-21 12:12:00,1
2019-04-21 13:17:00,1
2019-04-21 13:23:00,1
2019-04-21 13:26:00,1
2019-04-21 13:48:00,1
2019-04-21 14:45:00,1
2019-04-21 15:11:00,1
2019-04-21 15:20:00,1
2019-04-21 15:32:00,1
2019-04-21 15:41:00,1
2019-04-21 15:54:00,1
2019-04-21 16:27:00,1
2019-04-21 16:38:00,6
2019-04-21 16:39:00,3
2019-04-21 16:50:00,2
2019-04-21 17:04:00,1
2019-04-21 17:24:00,1
2019-04-21 17:45:00,1
2019-04-21 18:46:00,1
2019-04-21 21:14:00,1
2019-04-21 22:33:00,5
2019-04-21 23:35:00,1
