16,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-21 02:34:00,1
2019-04-21 02:50:00,1
2019-04-21 05:51:00,1
2019-04-21 07:22:00,1
2019-04-21 07:25:00,1
2019-04-21 07:31:00,2
2019-04-21 07:34:00,1
2019-04-21 08:03:00,1
2019-04-21 09:46:00,2
2019-04-21 14:43:00,1
2019-04-21 18:09:00,1
2019-04-21 18:10:00,1
2019-04-21 19:01:00,1
2019-04-21 23:12:00,1
