60,select * from sppParams where specObjId=#
2019-04-21 00:20:00,1
2019-04-21 01:28:00,1
2019-04-21 02:42:00,1
2019-04-21 03:50:00,1
2019-04-21 04:08:00,1
2019-04-21 05:26:00,1
2019-04-21 05:29:00,1
2019-04-21 06:19:00,1
2019-04-21 06:51:00,1
2019-04-21 06:53:00,1
2019-04-21 07:01:00,1
2019-04-21 08:12:00,1
2019-04-21 08:32:00,1
2019-04-21 09:16:00,1
2019-04-21 09:39:00,1
2019-04-21 10:25:00,1
2019-04-21 13:14:00,1
2019-04-21 13:39:00,1
2019-04-21 14:30:00,24
2019-04-21 14:31:00,6
2019-04-21 14:49:00,1
2019-04-21 15:32:00,1
2019-04-21 15:40:00,1
2019-04-21 16:31:00,1
2019-04-21 16:41:00,1
2019-04-21 17:21:00,2
2019-04-21 19:44:00,1
2019-04-21 20:05:00,1
2019-04-21 20:55:00,1
2019-04-21 23:38:00,1
2019-04-21 23:57:00,1
