51,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-06-10 01:22:00,1
2019-06-10 01:24:00,1
2019-06-10 01:27:00,1
2019-06-10 01:29:00,1
2019-06-10 01:31:00,1
2019-06-10 01:34:00,1
2019-06-10 01:35:00,1
2019-06-10 01:38:00,1
2019-06-10 01:40:00,1
2019-06-10 01:43:00,1
2019-06-10 01:44:00,1
2019-06-10 01:47:00,1
2019-06-10 01:49:00,1
2019-06-10 01:51:00,1
2019-06-10 01:53:00,1
2019-06-10 01:55:00,1
2019-06-10 04:49:00,1
2019-06-10 04:50:00,1
2019-06-10 04:51:00,1
2019-06-10 04:52:00,1
2019-06-10 04:54:00,1
2019-06-10 05:01:00,1
2019-06-10 05:02:00,1
2019-06-10 05:03:00,1
2019-06-10 05:05:00,1
2019-06-10 05:11:00,1
2019-06-10 05:12:00,1
2019-06-10 08:01:00,1
2019-06-10 08:08:00,1
2019-06-10 22:58:00,2
2019-06-10 23:03:00,1
2019-06-10 23:08:00,1
2019-06-10 23:12:00,1
2019-06-10 23:18:00,1
2019-06-10 23:22:00,1
2019-06-10 23:25:00,1
2019-06-10 23:27:00,1
2019-06-10 23:28:00,1
2019-06-10 23:31:00,1
2019-06-10 23:33:00,1
2019-06-10 23:35:00,1
2019-06-10 23:37:00,1
2019-06-10 23:39:00,1
2019-06-10 23:41:00,1
2019-06-10 23:43:00,1
2019-06-10 23:45:00,1
2019-06-10 23:47:00,1
2019-06-10 23:49:00,1
2019-06-10 23:51:00,1
2019-06-10 23:53:00,1
