1419,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-10 00:01:00,2
2019-06-10 00:05:00,2
2019-06-10 00:06:00,1
2019-06-10 00:07:00,4
2019-06-10 00:11:00,2
2019-06-10 00:15:00,2
2019-06-10 00:16:00,1
2019-06-10 00:17:00,4
2019-06-10 00:21:00,2
2019-06-10 00:25:00,2
2019-06-10 00:26:00,1
2019-06-10 00:27:00,6
2019-06-10 00:31:00,2
2019-06-10 00:35:00,2
2019-06-10 00:36:00,1
2019-06-10 00:37:00,4
2019-06-10 00:39:00,4
2019-06-10 00:41:00,6
2019-06-10 00:43:00,2
2019-06-10 00:45:00,2
2019-06-10 00:46:00,4
2019-06-10 00:48:00,3
2019-06-10 00:50:00,3
2019-06-10 00:51:00,4
2019-06-10 00:55:00,2
2019-06-10 01:00:00,3
2019-06-10 01:01:00,4
2019-06-10 01:05:00,2
2019-06-10 01:10:00,3
2019-06-10 01:11:00,4
2019-06-10 01:15:00,2
2019-06-10 01:20:00,4
2019-06-10 01:21:00,4
2019-06-10 01:25:00,2
2019-06-10 01:30:00,3
2019-06-10 01:31:00,2
2019-06-10 01:32:00,2
2019-06-10 01:35:00,2
2019-06-10 01:40:00,4
2019-06-10 01:41:00,3
2019-06-10 01:42:00,1
2019-06-10 01:45:00,2
2019-06-10 01:50:00,3
2019-06-10 01:51:00,3
2019-06-10 01:52:00,1
2019-06-10 01:55:00,4
2019-06-10 02:00:00,3
2019-06-10 02:01:00,3
2019-06-10 02:02:00,1
2019-06-10 02:05:00,2
2019-06-10 02:10:00,3
2019-06-10 02:11:00,3
2019-06-10 02:12:00,1
2019-06-10 02:15:00,2
2019-06-10 02:20:00,3
2019-06-10 02:21:00,3
2019-06-10 02:22:00,1
2019-06-10 02:25:00,2
