115,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-06-10 20:07:00,17
2019-06-10 20:08:00,4
2019-06-10 20:17:00,1
2019-06-10 20:19:00,1
2019-06-10 20:20:00,2
2019-06-10 20:24:00,1
2019-06-10 20:25:00,1
2019-06-10 20:26:00,1
2019-06-10 20:28:00,1
2019-06-10 20:29:00,2
2019-06-10 20:31:00,1
2019-06-10 20:33:00,6
2019-06-10 20:34:00,1
2019-06-10 20:36:00,9
2019-06-10 20:40:00,34
2019-06-10 20:41:00,28
2019-06-10 20:42:00,1
2019-06-10 20:44:00,1
2019-06-10 20:46:00,3
