1197,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-06-10 18:19:00,3
2019-06-10 18:20:00,1
2019-06-10 18:21:00,1
2019-06-10 18:22:00,5
2019-06-10 18:23:00,2
2019-06-10 18:24:00,2
2019-06-10 18:25:00,3
2019-06-10 18:26:00,4
2019-06-10 18:27:00,3
2019-06-10 18:28:00,4
2019-06-10 18:29:00,2
2019-06-10 18:30:00,1
2019-06-10 18:32:00,1
2019-06-10 18:33:00,4
2019-06-10 18:34:00,2
2019-06-10 18:35:00,2
2019-06-10 18:36:00,1
2019-06-10 18:37:00,5
2019-06-10 18:38:00,4
2019-06-10 18:39:00,3
2019-06-10 18:40:00,6
2019-06-10 18:41:00,6
2019-06-10 18:42:00,5
2019-06-10 18:43:00,1
2019-06-10 18:45:00,2
2019-06-10 18:46:00,3
2019-06-10 18:48:00,7
2019-06-10 18:49:00,2
2019-06-10 18:50:00,4
2019-06-10 18:51:00,4
2019-06-10 18:52:00,6
2019-06-10 18:54:00,5
2019-06-10 18:55:00,5
2019-06-10 18:56:00,1
2019-06-10 18:57:00,2
2019-06-10 18:58:00,4
2019-06-10 18:59:00,1
2019-06-10 19:00:00,2
2019-06-10 19:01:00,4
2019-06-10 19:02:00,2
2019-06-10 19:04:00,1
2019-06-10 19:05:00,1
2019-06-10 19:07:00,3
2019-06-10 19:08:00,8
2019-06-10 19:10:00,1
2019-06-10 19:11:00,5
2019-06-10 19:13:00,2
2019-06-10 19:15:00,3
2019-06-10 19:16:00,2
2019-06-10 19:17:00,5
2019-06-10 19:18:00,3
2019-06-10 19:19:00,4
2019-06-10 19:20:00,3
2019-06-10 19:21:00,2
2019-06-10 19:22:00,3
2019-06-10 19:23:00,1
2019-06-10 19:24:00,1
2019-06-10 19:26:00,2
2019-06-10 19:28:00,4
2019-06-10 19:29:00,6
2019-06-10 19:30:00,3
2019-06-10 19:31:00,3
2019-06-10 19:32:00,4
2019-06-10 19:33:00,3
2019-06-10 19:34:00,1
2019-06-10 19:35:00,7
2019-06-10 19:36:00,1
2019-06-10 19:37:00,1
2019-06-10 19:38:00,2
2019-06-10 19:40:00,1
2019-06-10 19:41:00,2
2019-06-10 19:42:00,6
2019-06-10 19:43:00,6
2019-06-10 19:45:00,1
2019-06-10 19:46:00,4
2019-06-10 19:49:00,1
2019-06-10 19:50:00,2
2019-06-10 19:52:00,1
2019-06-10 19:53:00,1
2019-06-10 19:55:00,2
2019-06-10 19:56:00,3
2019-06-10 19:57:00,2
2019-06-10 19:58:00,3
2019-06-10 19:59:00,2
2019-06-10 20:00:00,2
2019-06-10 20:02:00,3
2019-06-10 20:03:00,2
2019-06-10 20:05:00,1
2019-06-10 20:06:00,1
2019-06-10 20:07:00,6
2019-06-10 20:08:00,2
2019-06-10 20:09:00,2
2019-06-10 20:11:00,1
2019-06-10 20:12:00,3
2019-06-10 20:13:00,3
2019-06-10 20:14:00,3
2019-06-10 20:15:00,4
2019-06-10 20:16:00,3
2019-06-10 20:17:00,7
2019-06-10 20:18:00,4
2019-06-10 20:19:00,2
2019-06-10 20:20:00,4
2019-06-10 20:22:00,1
2019-06-10 20:23:00,2
2019-06-10 20:24:00,4
2019-06-10 20:25:00,4
2019-06-10 20:26:00,3
2019-06-10 20:27:00,4
2019-06-10 20:28:00,5
2019-06-10 20:29:00,3
2019-06-10 20:30:00,4
2019-06-10 20:31:00,5
2019-06-10 20:32:00,2
2019-06-10 20:33:00,3
2019-06-10 20:40:00,1
2019-06-10 20:42:00,2
2019-06-10 20:43:00,3
2019-06-10 20:44:00,3
2019-06-10 20:45:00,4
2019-06-10 20:46:00,4
2019-06-10 20:47:00,5
2019-06-10 20:48:00,7
2019-06-10 20:49:00,5
2019-06-10 20:50:00,2
2019-06-10 20:51:00,7
2019-06-10 20:52:00,4
2019-06-10 20:53:00,4
2019-06-10 20:54:00,4
2019-06-10 20:55:00,6
2019-06-10 20:56:00,5
2019-06-10 20:57:00,9
2019-06-10 20:58:00,9
2019-06-10 20:59:00,8
2019-06-10 21:00:00,11
2019-06-10 21:01:00,3
2019-06-10 21:02:00,5
2019-06-10 21:03:00,4
2019-06-10 21:04:00,5
2019-06-10 21:05:00,1
2019-06-10 21:06:00,6
2019-06-10 21:07:00,8
2019-06-10 21:08:00,6
2019-06-10 21:09:00,2
2019-06-10 21:10:00,3
2019-06-10 21:11:00,3
2019-06-10 21:12:00,7
2019-06-10 21:13:00,4
2019-06-10 21:14:00,3
2019-06-10 21:15:00,4
2019-06-10 21:16:00,3
2019-06-10 21:17:00,3
2019-06-10 21:18:00,5
2019-06-10 21:19:00,3
2019-06-10 21:20:00,6
2019-06-10 21:22:00,3
2019-06-10 21:23:00,1
2019-06-10 21:32:00,1
2019-06-10 21:41:00,1
2019-06-10 21:43:00,4
2019-06-10 21:44:00,1
2019-06-10 21:45:00,3
2019-06-10 21:46:00,7
2019-06-10 21:47:00,6
2019-06-10 21:48:00,4
2019-06-10 21:49:00,6
2019-06-10 21:50:00,8
2019-06-10 21:51:00,8
2019-06-10 21:52:00,5
2019-06-10 21:53:00,3
2019-06-10 21:54:00,6
2019-06-10 21:55:00,8
2019-06-10 21:56:00,6
2019-06-10 21:57:00,4
2019-06-10 21:58:00,6
2019-06-10 21:59:00,1
2019-06-10 22:00:00,4
2019-06-10 22:01:00,4
2019-06-10 22:02:00,5
2019-06-10 22:03:00,3
2019-06-10 22:04:00,2
2019-06-10 22:05:00,5
2019-06-10 22:06:00,2
2019-06-10 22:07:00,3
2019-06-10 22:08:00,3
2019-06-10 22:09:00,2
2019-06-10 22:10:00,1
2019-06-10 22:11:00,9
2019-06-10 22:12:00,6
2019-06-10 22:13:00,3
2019-06-10 22:14:00,4
2019-06-10 22:15:00,4
2019-06-10 22:16:00,5
2019-06-10 22:17:00,3
2019-06-10 22:26:00,4
2019-06-10 22:27:00,4
2019-06-10 22:28:00,7
2019-06-10 22:29:00,2
2019-06-10 22:31:00,3
2019-06-10 22:40:00,3
2019-06-10 22:41:00,1
2019-06-10 22:42:00,2
2019-06-10 22:43:00,1
2019-06-10 22:44:00,2
2019-06-10 22:54:00,5
2019-06-10 22:55:00,2
2019-06-10 22:56:00,5
2019-06-10 22:57:00,1
2019-06-10 23:06:00,3
2019-06-10 23:07:00,4
2019-06-10 23:08:00,2
2019-06-10 23:09:00,3
2019-06-10 23:12:00,5
2019-06-10 23:13:00,1
2019-06-10 23:14:00,2
2019-06-10 23:15:00,4
2019-06-10 23:16:00,5
2019-06-10 23:17:00,3
2019-06-10 23:18:00,4
2019-06-10 23:19:00,3
2019-06-10 23:20:00,3
2019-06-10 23:21:00,2
2019-06-10 23:22:00,3
2019-06-10 23:23:00,3
2019-06-10 23:40:00,1
2019-06-10 23:58:00,6
2019-06-10 23:59:00,10
