132,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-10-23 00:02:00,1
2019-10-23 00:11:00,1
2019-10-23 00:14:00,1
2019-10-23 00:15:00,5
2019-10-23 03:31:00,2
2019-10-23 03:32:00,2
2019-10-23 03:33:00,1
2019-10-23 04:08:00,2
2019-10-23 04:09:00,2
2019-10-23 04:49:00,1
2019-10-23 05:01:00,1
2019-10-23 07:24:00,1
2019-10-23 07:25:00,1
2019-10-23 07:26:00,1
2019-10-23 08:44:00,2
2019-10-23 08:45:00,4
2019-10-23 08:46:00,1
2019-10-23 08:47:00,3
2019-10-23 08:48:00,2
2019-10-23 08:50:00,1
2019-10-23 08:51:00,4
2019-10-23 08:52:00,3
2019-10-23 08:53:00,7
2019-10-23 08:57:00,1
2019-10-23 08:58:00,2
2019-10-23 09:00:00,5
2019-10-23 09:01:00,1
2019-10-23 09:02:00,4
2019-10-23 09:03:00,2
2019-10-23 09:04:00,4
2019-10-23 09:05:00,1
2019-10-23 09:06:00,2
2019-10-23 09:08:00,2
2019-10-23 09:09:00,5
2019-10-23 09:10:00,5
2019-10-23 13:07:00,1
2019-10-23 14:05:00,1
2019-10-23 16:05:00,1
2019-10-23 16:46:00,1
2019-10-23 17:00:00,1
2019-10-23 17:01:00,3
2019-10-23 17:02:00,2
2019-10-23 17:03:00,1
2019-10-23 17:04:00,1
2019-10-23 17:05:00,1
2019-10-23 17:09:00,2
2019-10-23 17:16:00,1
2019-10-23 17:19:00,1
2019-10-23 17:21:00,1
2019-10-23 17:23:00,1
2019-10-23 17:24:00,1
2019-10-23 17:26:00,1
2019-10-23 17:27:00,1
2019-10-23 17:30:00,1
2019-10-23 17:34:00,2
2019-10-23 17:35:00,1
2019-10-23 17:36:00,1
2019-10-23 17:37:00,3
2019-10-23 17:43:00,2
2019-10-23 17:45:00,1
2019-10-23 17:48:00,2
2019-10-23 17:55:00,1
2019-10-23 18:27:00,3
2019-10-23 21:10:00,2
2019-10-23 21:12:00,1
2019-10-23 21:13:00,1
2019-10-23 21:15:00,1
2019-10-23 21:16:00,1
2019-10-23 21:17:00,1
2019-10-23 21:18:00,1
2019-10-23 22:17:00,2
